word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
famille,0.961642,0.05754,1.571838,0.250498,0.287691,-0.021004,0.023427,1.206118,1.163883,1.037678,0.138221,-0.888002,-0.054886,-1.364981,-0.003866,-0.714015,-2.17201
arête,-0.639679,0.252171,0.875254,-0.047457,-1.702727,0.320584,-1.192221,0.45664,0.740598,1.55683,0.513854,-0.734854,-1.588073,-3.77254,0.180611,-0.110393,-0.031005
distance,1.299503,-0.134452,1.616716,0.899698,-0.043737,0.748288,-0.375301,1.229509,-0.271871,1.030639,0.750866,-0.465808,-1.099405,-2.518635,-0.509586,-0.727622,0.700615
surface,1.026117,-0.203045,0.893763,-0.048731,0.227718,1.501765,-0.008355,2.236861,-0.030336,0.597474,1.050638,-0.614139,-0.578814,-2.289232,-0.628786,1.02395,0.310478
aléatoire,2.392811,-1.488293,1.509364,0.339141,-0.712574,-0.077358,-1.20836,0.686984,-0.141876,1.771989,-1.046295,0.628888,0.276979,-1.260153,-0.62856,-0.608919,-1.092149
naturel,1.256696,-0.324776,1.450496,0.450953,-0.677919,-0.680166,0.11615,1.293222,2.044184,-0.124447,-0.073641,0.879843,0.511342,-1.283699,1.422831,-0.645916,0.079873
normal,1.353637,-0.15882,0.358324,1.645639,-0.507519,0.532245,0.566169,1.609882,1.088186,0.908346,0.321857,0.534706,0.463491,-1.103558,-1.127126,0.084315,-1.947108
arbre,0.356821,-1.456181,2.132636,-0.379058,-0.713569,-0.367033,-1.419802,-0.344187,0.365768,0.119703,-0.419458,-1.333999,0.003631,-2.462311,-0.202077,-1.652473,-0.481224
démontrer,1.264054,0.966041,1.784222,-0.13725,0.822693,0.598523,-1.796839,0.348102,1.661271,0.194629,0.461449,0.195257,1.031975,-1.245874,0.688606,1.502428,-0.244432
algèbre,1.649518,-0.432281,0.917122,-0.703814,-0.411135,0.472848,0.461581,1.605576,2.085428,-1.074604,1.148102,-0.499207,1.427901,-1.13012,0.41267,-0.018837,-1.096435
règle,1.615452,-0.058475,1.066038,0.119105,-0.702116,0.48496,-0.36898,-0.650705,2.508583,0.475681,0.294755,0.228305,0.645975,-1.679715,-0.330097,-0.649081,1.106069
volume,-0.596614,-0.708677,0.978489,0.486248,-1.07727,1.973274,-0.2666,2.74318,0.731508,0.341449,-0.306316,0.218927,-0.540286,-1.037312,0.963339,0.937867,0.583059
calculer,1.026575,-0.433167,1.14055,0.667635,-0.165885,0.414304,-2.211408,1.106344,1.461098,0.912269,-0.246891,0.6307,0.402799,-1.35163,-0.737626,-0.463963,0.99122
constant,1.913176,0.379591,0.628999,1.648563,-0.367959,0.829951,-0.860683,0.959982,0.558748,0.461316,-0.096891,0.457205,0.537816,-1.949322,-0.678625,-0.152472,-0.311063
quatre,-0.591482,-0.018952,0.71384,0.176934,-0.130652,0.060245,-0.055652,1.103383,2.434646,0.968309,-0.553493,-0.100236,0.002248,-2.781729,0.744042,0.461338,0.330377
différentiel,1.77166,-0.572517,1.324343,0.925694,0.160971,0.453806,-0.215442,2.177028,1.062314,-0.809526,1.739523,0.051669,0.849391,-0.889137,-0.793689,0.556647,-0.162314
hypothèse,2.579036,0.534681,1.849205,0.522781,-0.001481,-0.114633,-1.008367,-0.378724,0.827885,1.206882,0.493235,1.065568,0.126579,-1.076655,0.086527,0.736425,0.202194
image,1.150896,-1.004181,2.109925,-1.07161,-0.576115,0.649195,-0.007425,1.763272,0.273398,0.380225,-0.173797,-0.000291,-0.820434,-1.337075,-0.420805,-1.124208,0.548403
régulier,1.113337,0.047421,-0.416419,-0.256104,-0.61806,0.577453,-0.363636,1.6653,0.538907,1.369132,0.258921,-0.50528,-0.131453,-3.421925,1.115329,0.410551,-0.49103
complet,1.288855,-0.469371,1.502901,-0.555851,-0.903544,0.659481,-1.302339,0.944828,0.727119,0.096152,1.258431,-0.646476,0.118958,-1.657096,1.437608,0.41159,-0.191911
racine,0.87886,0.25214,1.000072,1.244647,-0.398491,-0.682355,-1.169212,0.721674,2.094608,-0.82483,-0.586444,0.095088,0.759604,-2.56851,-0.226929,-1.030776,0.502155
coefficient,1.690394,-0.225802,0.716815,1.463812,-0.691186,-0.078426,-0.453709,0.990859,1.131611,-0.592783,-0.443692,1.323804,0.667643,-2.059003,-1.427633,-0.183749,0.576837
côté,-0.00923,1.271521,0.361383,0.439863,0.414493,1.103815,0.193302,0.822705,1.459199,1.43405,-0.714956,-0.509901,-0.767477,-3.387277,0.084886,-0.236588,0.846548
preuve,1.376412,-0.46889,2.152681,-0.631861,0.085102,0.083329,-1.148778,-0.138288,1.698941,0.194726,0.486564,0.414778,1.062188,-0.963377,0.939022,0.917353,0.695921
axiome,2.385095,1.028051,1.765678,-0.672425,-0.264003,-0.210734,0.357964,-0.953044,1.837164,-0.604619,0.586763,0.238951,0.082611,-2.021993,0.786562,0.786293,0.165458
$\mathbb{R}$,0.890815,0.440265,1.81249,0.410648,-1.502275,0.355649,-0.12347,1.252386,0.645503,-0.65822,-0.051765,0.603452,-1.108025,-1.734243,-0.068029,-1.229975,0.192191
continue,2.080365,0.2767,1.5244,0.071054,0.24417,-0.459908,-1.39018,2.685957,0.356205,-0.036676,-0.110715,0.840101,0.031138,-0.852283,-0.927724,0.256558,-1.386664
