word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
objet,1.247863,-0.221196,0.472708,-0.268208,0.029078,1.012151,0.016956,-0.401218,0.023588,0.038731,2.195286,-0.098185,-1.654888,0.608941,0.352336,0.569812,-0.675003,0.623266,-0.380625,-1.066264,-0.019313,-0.694081,0.322425,-1.918429,0.160248
triangle,1.176996,-0.227772,1.06108,0.950831,1.105313,-0.480047,0.960795,0.609091,-0.023192,-0.741918,0.872297,0.091486,-0.808112,-1.871701,2.488325,-1.167719,-0.500611,-0.043908,0.754956,-0.600487,-0.529899,-0.28293,1.070175,-2.609114,0.988938
structure,1.462512,-0.925957,0.30611,-1.412226,0.153243,1.167389,-0.129977,0.226742,0.02896,-0.034412,2.315478,-0.236899,-1.679343,-0.072098,-0.190123,0.864672,-0.79438,0.940154,0.167625,0.560984,-0.278329,-0.215954,-0.606416,-1.301812,0.333504
corps,1.329491,-0.425146,-0.015388,0.140638,0.976779,0.438375,0.384826,-0.403727,-0.186562,-0.76415,2.86369,1.666349,-0.043956,0.251563,-1.027329,1.434893,0.469885,0.815085,-0.035622,0.282425,1.034224,-1.286181,0.095627,-1.511815,1.011146
rapport,0.201877,0.471072,0.468917,0.465882,1.032951,0.501571,-0.737664,0.405409,1.3792,0.118916,2.516495,0.517002,-1.105385,-0.464978,0.673304,-0.936196,-0.299794,0.363817,0.455997,-0.470262,-0.033138,-0.124264,0.580531,-1.166083,-0.007218
longueur,0.901838,-0.179365,-0.084939,1.533194,0.479437,0.943264,0.110668,0.462246,0.942707,0.49032,2.399685,-0.317044,-0.688807,-1.895999,1.276163,-0.943634,0.193422,0.823804,-0.675868,-0.982377,-0.01658,-1.419803,0.830592,-1.154809,-0.05328
informatique,-0.538495,-0.527398,1.192251,0.108009,-1.650801,0.982264,0.074091,-1.025603,0.040372,0.057688,2.424138,-0.200039,0.620286,0.858105,0.225121,-0.26463,-1.606124,0.97792,0.075076,1.50173,-0.212768,0.282642,-0.622965,-2.184057,-0.438679
infini,0.725527,-0.593755,0.631997,0.219433,0.748556,1.953961,0.235498,0.237114,0.92498,-0.239702,2.23591,-0.04937,-0.449992,-0.336487,-0.387569,0.077194,0.676532,-0.246988,-0.401463,-0.757603,0.77186,-1.670832,0.23702,-1.154985,-0.270345
variété,1.548106,-1.097839,0.216112,-0.739326,0.885841,1.102467,0.187916,0.983088,0.184097,-0.041703,1.651291,0.093289,-1.188884,0.078543,-0.279835,0.674127,-0.190565,1.681874,0.747543,0.060058,0.457159,-1.014242,-0.896903,-1.175168,2.842385
ligne,-0.449143,-1.051185,-0.180603,0.547997,-0.331015,-0.024648,-1.180345,0.679212,-0.025387,-0.382938,2.348285,-0.558895,-1.187739,-0.362933,1.367206,-0.35695,-0.146594,-0.308184,0.744221,0.238669,-0.683826,-1.528005,1.1401,-1.357931,-0.269439
positif,0.726607,-0.282589,0.186976,-0.148265,1.441816,0.807348,-0.183548,-0.784026,1.832754,-0.070838,2.072197,0.531448,-1.184207,-1.404806,-0.3962,-1.065361,-0.020592,-0.286812,0.677926,-0.256555,1.206527,-1.054175,0.006764,-0.781572,0.423545
angle,1.214146,0.748192,1.319414,1.441784,1.38539,-0.724703,0.031012,0.769114,0.498663,0.370345,1.276936,0.882487,-1.5019,-1.2751,1.472127,-1.719034,-0.866011,1.255214,-0.055204,-1.434682,-0.483403,-0.08451,0.814769,-2.157233,0.541007
polynôme,1.61708,-0.774052,0.422872,1.122855,1.009793,-0.044475,1.199007,-0.938621,1.022386,-0.362292,2.420121,1.499717,-0.822869,-1.567784,-0.033718,0.228961,0.964351,-0.11606,1.028765,1.411407,0.681185,0.113025,0.049479,-0.680626,1.004709
centre,0.241941,0.287869,-0.345579,0.834247,0.245138,-0.316724,0.274652,0.425826,0.537035,-0.37762,2.491645,0.980979,-0.232847,0.063132,0.646479,-0.826487,-1.612229,0.719179,1.174393,-0.512326,-0.915224,0.000871,1.764372,-2.171113,1.358197
démonstration,-0.439349,-0.314731,2.130545,-0.09883,0.519922,1.432785,0.210418,0.552538,-0.299747,0.029593,1.660526,-0.207634,-1.021894,-0.068444,1.256715,0.172456,1.647085,-0.13133,0.371612,0.675896,0.442002,-0.458012,0.033718,-1.93247,0.33615
vectoriel,1.08684,-2.003398,0.51504,0.440957,0.79375,0.393725,-0.937006,1.136551,0.243284,-0.526529,2.418146,1.153322,-2.199584,-0.086645,-1.604676,-0.061722,0.132612,1.203765,-0.101907,-0.306771,0.522902,-0.094286,0.042182,-1.009959,0.931379
limite,-0.490887,-0.544535,0.755751,0.059376,0.760452,2.181229,0.440967,0.754754,1.081036,0.661456,2.355283,0.456721,-0.89931,-0.36564,-0.165955,-0.198311,-0.025187,-0.124282,-0.184008,-0.806773,1.263692,-1.227591,-0.185439,-0.470489,0.688777
représentation,1.353922,-0.969942,0.340635,0.331962,0.064247,0.305199,0.103958,-0.187052,0.329585,0.311501,1.903858,0.276535,-1.462494,-0.093555,-0.000834,-0.005094,0.18557,0.90158,0.437029,0.329667,0.450487,-0.275132,-0.909427,-1.893275,0.09012
famille,1.076842,-1.001602,0.727455,0.198776,-0.165986,1.051742,1.48005,1.03521,0.60669,-0.103607,2.637213,0.432011,-0.111124,0.54406,-0.931618,-0.930522,-0.241365,0.315681,0.493311,-1.225708,-0.338726,-0.752863,0.224847,0.140821,-0.227827
arête,2.289587,0.414741,0.250263,0.193848,-0.433543,0.408942,0.476196,-0.117528,-0.391857,-0.836258,1.765818,-0.61057,-1.684962,-1.398498,1.244261,-0.992422,-1.08185,1.24377,-0.354891,-0.126777,-0.925577,-2.279462,0.981078,-0.067338,1.069554
distance,0.616906,0.010906,-0.050997,0.596065,1.018928,0.660846,0.459755,0.797593,1.084138,0.663984,2.4415,-0.012477,-1.400891,-1.260226,0.64101,-0.755466,-0.313825,1.726861,-0.30379,-1.063654,-0.638507,-0.237331,0.377261,-0.212586,0.773314
surface,0.692278,-0.822543,0.026555,-0.634913,1.211612,-0.183638,-0.323762,0.734551,0.819988,0.032283,1.752728,-0.137671,-0.389304,-0.516161,1.314913,0.281244,-0.781416,0.896158,0.220835,-1.06264,0.014188,-0.683502,0.179919,-1.75154,2.196284
aléatoire,0.681164,-1.02441,0.409458,0.16741,-0.071508,1.34113,-0.181366,-1.203574,1.293757,-0.860788,3.064553,-0.626402,-1.486122,0.323984,0.312433,-0.146696,-0.60924,-1.365591,0.170399,-0.632488,0.315505,-0.708354,-1.458631,0.944818,0.80429
