word,1,2,3,4,5,6,7,8,9,10,11,12,13
facteur,0.009941,0.37304,0.627882,0.398934,-0.276248,2.11002,0.414655,1.686396,0.231765,0.324521,0.422796,0.874718,-1.255963
indice,-0.284923,0.19289,0.990895,0.056292,-0.175352,2.072746,-0.301985,0.851295,-0.416265,0.762519,0.199569,0.289684,-0.554379
zéro,0.333924,0.287483,0.57646,-0.628944,0.795793,1.00564,-0.401783,0.119441,-0.575064,1.079682,0.267486,0.141429,-1.389512
sphère,1.355427,0.354587,0.926506,0.106434,-0.460232,1.503848,0.43649,0.823601,0.398463,0.674071,0.899616,-0.942782,0.126281
strictement,0.46995,0.545891,1.521438,-0.177858,-0.316896,1.90512,0.496286,1.383631,-0.28801,1.601066,-0.104605,-0.42192,0.143286
puissance,0.244307,0.705666,0.554435,-1.712176,0.480416,1.763176,-0.433965,1.232428,-0.364473,-0.256473,1.145835,-0.01277,-0.247298
Euler,1.372256,-0.19288,1.140035,-0.249542,-1.295042,1.7766,0.373859,0.109916,1.519099,0.612482,-1.655879,0.334724,-0.756041
topologique,1.214039,-0.219781,1.721291,0.174717,-1.482028,2.495603,-0.339367,0.229454,0.706467,1.57088,-1.12669,-1.258218,-0.48111
déduire,0.309004,-0.286411,0.959034,-0.823814,-0.995209,2.331801,0.109919,1.284873,-0.082565,1.37858,-0.133687,0.021209,-0.935553
composer,0.933492,1.467293,0.201775,0.079897,-0.778776,0.229958,-1.001886,0.695312,-0.426329,-0.018882,0.493959,-0.007331,-0.472054
deuxième,0.457916,1.565899,-0.298126,-1.007052,0.604023,-0.762963,-1.331819,0.691497,-0.505589,0.560248,0.290527,0.343309,-0.990642
rayon,0.852241,-0.160324,0.938542,-0.081231,-0.560997,2.079497,-0.858751,0.332589,0.329003,-0.457253,1.644629,-0.42886,-1.405067
caractéristique,1.358481,1.086965,0.888339,0.61934,-0.882082,1.805581,-1.035462,0.888845,-0.171126,0.2869,1.363988,-0.18109,-0.258927
vide,0.400661,-0.00636,1.093389,-0.830839,-0.5921,1.294898,-0.503759,0.831586,-0.911326,-0.478025,0.905403,-0.955907,-1.158056
affine,0.749836,-0.705233,1.171396,0.146674,-1.806162,1.976254,-0.424792,0.249608,0.920755,1.506829,-1.237018,-0.831342,-0.512369
supposer,0.087455,0.122905,0.187168,-0.965777,-1.052277,1.354964,0.70305,1.660952,-0.468287,0.710964,0.649169,-0.053452,-0.183472
ouvert,0.007072,1.225772,0.788865,0.411133,-0.331754,0.274927,-0.501428,1.108987,-0.364977,-0.082796,0.477179,-1.18031,0.040219
partiel,-0.406412,0.668825,0.023207,-0.143619,-0.298541,0.966887,-0.430877,0.634159,0.509315,0.289547,0.016435,0.426835,-0.925023
approximation,0.516753,-0.4902,0.793163,-0.362047,-1.172084,3.011501,0.02978,0.507286,0.601094,1.277053,-0.983014,0.194341,-0.769302
convergence,0.039116,0.31161,0.715748,0.565306,0.142644,1.948136,0.469182,0.450443,1.078561,1.903314,0.149558,-0.492785,-0.14184
chemin,-0.696412,0.741779,0.540243,0.214058,-0.593844,-1.033376,-1.107247,1.319307,0.093323,-0.592301,1.234488,-1.098504,-0.067194
rotation,1.243784,-0.091383,0.898572,-0.59539,0.261036,2.619519,-1.017849,0.435741,0.39467,0.607308,0.782503,-0.979621,-1.053199
différence,0.572876,1.076206,0.787118,-0.0117,-0.257198,1.860452,0.357838,1.216175,-0.672156,1.198782,0.820611,0.17948,-0.866434
analytique,0.317442,1.267509,1.108986,0.577459,-1.182352,2.302154,1.496035,0.406219,1.339611,0.423056,-0.957914,0.538665,-0.827445
formel,0.400059,1.35682,0.646835,-0.679412,-0.423501,1.893429,1.220996,1.10686,0.223416,0.842001,-0.967339,-0.365719,0.252217
intersection,-0.131281,-0.478148,1.363191,0.321178,-1.119958,0.763806,-1.892485,0.309438,0.468281,1.321828,-0.178524,-1.377596,-0.082028
pourcent,-1.332767,0.841204,1.175433,0.796998,1.726677,0.328829,-1.544738,1.107981,-0.358515,1.20301,1.013118,1.488104,-1.264656
