word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
régulier,1.685862,-1.353835,0.668237,-1.624042,-1.116984,1.323629,-0.254381,-0.853956,0.504803,0.87829,1.060878,-0.030389,2.270364,0.05699
complet,0.859971,-1.216256,0.672982,-1.615883,-1.707453,-0.485171,0.836371,0.414295,0.691296,0.729505,0.607289,0.457933,1.832431,-0.390021
racine,0.913067,-1.568575,0.840365,-1.583504,-1.162848,1.194046,-0.405871,-0.390392,0.810011,-1.050069,-1.148336,-1.054554,1.318587,-0.475653
coefficient,0.690608,-0.923431,1.980001,-1.591181,-0.804915,0.574951,-0.925886,0.846911,1.170851,-0.657354,-1.98748,-0.769071,0.653606,-0.920217
côté,1.408299,-0.750891,0.579815,-1.79962,-1.774734,1.858578,-0.85593,-1.040495,0.350219,-0.014279,0.188516,-1.520002,1.106316,1.658478
preuve,0.164775,-1.552501,-0.192837,-1.436311,-1.842034,-1.076911,1.134516,1.005665,1.492785,0.508208,-0.779431,-0.244372,0.961582,0.633514
axiome,0.566222,-1.207395,-0.238904,-1.57663,-1.928397,-0.730477,1.104216,0.225146,0.658119,0.057523,-0.576665,1.408205,1.519544,1.747925
$\mathbb{R}$,0.670617,-0.462523,1.541138,-1.404896,-2.33011,0.874702,-0.855241,0.863611,-0.518322,-1.063277,-0.740331,0.485911,1.010366,0.02109
continue,-0.780479,-0.553877,1.521576,-2.174006,-1.28054,-0.320385,-0.7855,-0.761226,1.384669,-0.212434,-1.124825,0.832238,1.028354,-1.072837
résoudre,0.425558,-1.528299,0.045538,-1.616896,-1.557313,-1.292521,0.180633,-0.253899,1.571264,1.110379,-0.631472,-0.986441,0.840075,-0.364861
arithmétique,0.177516,-1.882682,0.222406,-1.275925,-0.970402,0.128046,0.732387,1.055402,2.592646,-0.274476,-0.331327,0.330321,1.254378,0.034797
conjecture,0.362302,-1.964985,1.685979,-1.153579,-1.270629,-1.625682,1.789415,-0.254544,0.814367,0.287768,0.257171,-0.956364,1.000103,0.653751
réseau,0.612155,0.499484,0.705708,-0.709819,-1.934342,1.252411,0.79806,0.770013,0.270485,1.740234,-0.554144,-0.217723,0.786206,-1.547617
opération,0.438371,-1.683844,-0.158426,-0.996673,-1.791928,0.844674,-1.071598,0.981354,1.144622,0.822268,-0.945819,0.027576,1.071329,-0.953518
chiffre,0.387249,-1.773332,-1.306832,-1.290831,-1.560313,1.726248,-1.453517,1.150853,0.911231,-1.023924,-0.280704,-1.410612,1.192702,-0.451645
expression,0.99412,-0.822312,-0.399859,-1.699327,-1.391827,0.408805,-0.588664,0.710721,1.701664,-0.13203,-1.050574,0.213055,0.929324,-0.272074
propre,0.335825,-0.182965,0.763655,-1.684594,-1.781928,0.70134,-0.215829,0.031837,1.192017,0.515676,-1.139404,0.346032,0.727271,-0.156255
principal,-0.035944,-0.299385,0.781902,-0.885638,-2.18526,1.146952,0.40413,0.664264,1.387296,1.170444,0.034132,-0.128626,0.307932,0.152703
paramètre,0.997624,0.679261,1.081796,-2.172239,-1.452652,0.282486,-0.472967,0.690951,0.597072,-0.266485,-2.073229,-0.842441,0.51153,-0.878669
coordonnée,1.665812,0.406138,1.293265,-1.866646,-0.881777,1.606722,-1.889679,-0.020282,1.295849,0.214161,-1.136501,0.225126,0.357754,0.445013
opérateur,1.046515,-0.548014,1.188063,-1.258572,-1.038512,0.328521,-0.809642,0.258711,1.823165,-0.083735,-1.220961,1.534448,0.635413,-0.961034
numérique,-0.027365,-0.192768,0.459386,-0.886877,-1.134606,0.366929,0.547464,1.682005,2.342755,0.758319,-0.793754,-0.709802,0.241897,-1.402318
unité,-0.154235,-0.507344,0.673077,-1.251218,-1.465954,2.321159,-0.906977,0.367262,0.991675,0.205543,-0.373682,-0.54966,1.10749,-0.289663
liste,0.86416,-0.694474,-0.218058,-0.773665,-2.490847,1.238222,0.780467,0.624044,0.550186,-0.369739,0.351751,-0.652377,0.697749,-0.659935
convexe,1.504035,-0.360892,1.607936,-1.81206,-1.129064,0.497795,0.607908,-1.410419,0.458685,0.975544,0.191126,1.07745,2.295203,-0.448498
rationnel,0.307947,-1.486808,0.741567,-1.701093,-1.076087,0.417309,-0.149923,-0.334349,1.349943,-0.33778,-1.10044,0.691298,1.719989,-0.616737
nœud,1.358085,-0.183583,0.109961,-1.069065,-2.138646,1.27034,0.020451,-1.141044,-0.716109,0.529983,-0.214604,-1.00734,1.035117,-0.520308
$\mathbb{Q}$,0.899184,-1.473837,0.993209,-1.42209,-1.59635,0.169764,-1.164251,0.833358,-0.236939,-1.914162,-0.778786,0.801699,1.130915,0.487392
topologie,-0.924678,-0.078794,1.733554,-1.567758,-1.811038,0.204752,0.903821,-0.194259,0.953507,0.813204,0.053353,1.735456,1.700288,-0.216265
origine,0.393587,0.723396,-0.159857,-1.705879,-1.884422,1.266449,0.377334,-0.642323,1.724312,0.220003,0.000467,-0.110263,0.462419,-0.02707
distribution,1.106477,1.168834,1.066138,-1.874029,-1.118562,-0.137613,-0.476937,0.882072,1.17076,-0.405323,-1.345846,-0.252758,0.071877,-1.470635
intervalle,0.05365,0.219227,0.894454,-2.361296,-1.386292,0.86237,-0.577187,-0.302327,0.095912,-0.299309,-1.241161,-0.175954,1.425799,-0.71534
compact,0.284917,-0.39697,1.999032,-2.201438,-1.311555,-0.395766,-0.38232,-0.503124,0.361795,0.644731,0.298968,1.957565,2.064511,-0.499745
reste,-0.585948,-1.33037,0.11758,-2.046688,-1.611936,-0.182155,-0.771746,-0.449778,0.735527,0.155006,-0.374067,-0.776661,1.326221,-0.162181
test,0.642315,0.419743,0.28527,-1.299559,-1.396465,-0.887204,1.299565,0.941741,0.263132,-0.801524,-2.073309,-1.404148,-0.138632,-1.258426
proposition,0.324826,-1.000633,-1.270378,-1.807827,-1.562208,0.001484,-0.247978,0.955046,1.217989,-0.931506,-0.182241,0.588796,1.276791,1.162853
catégorie,0.085646,-0.403265,0.850995,-0.825982,-1.898967,1.467534,0.429106,0.391375,0.188454,1.027547,0.332456,1.830659,1.531964,0.192457
programme,-0.454501,-0.664005,-0.256739,-0.326198,-2.316349,-0.124047,0.504322,0.930571,0.798818,1.6757,-0.226113,-0.414986,0.245895,-0.925954
intégral,0.52866,-0.556254,1.483901,-1.884077,-0.083415,0.041523,-0.41358,0.297807,3.005282,-0.355936,-1.124483,-0.253114,0.566523,-0.454212
complexité,0.184422,-0.977699,0.517577,-0.959319,-1.229268,-0.40143,1.316604,0.853483,0.521659,0.611777,-1.039322,-0.591686,1.230887,-1.994258
automate,1.537269,-0.480375,-0.963427,-0.736543,-1.676434,-0.046386,1.264287,-0.527783,0.491375,0.580806,-0.18116,0.917906,1.378444,-2.454841
moyenne,0.181648,0.448448,0.98995,-2.139504,-0.636545,0.742154,0.498381,0.564588,1.005918,-0.662298,-2.081569,-1.818522,1.088332,-0.974863
symbole,1.657087,-0.887398,-0.824111,-1.038229,-1.849129,1.360707,-0.683566,0.636937,1.122265,-0.816455,-0.53688,0.635658,0.843487,-0.205493
axe,0.500633,0.752714,1.641179,-1.678756,-1.546629,2.32916,-1.524768,-0.084292,0.538333,0.653216,-0.740396,-0.507708,0.190323,1.337704
euclidien,0.623828,-0.980865,1.584801,-1.631406,-1.22086,0.977098,-0.502268,0.02553,1.522151,1.162796,-0.121402,1.012364,1.403158,0.989078
