word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
structure,-1.900263,0.240743,0.556941,0.033105,0.485457,0.3072,-0.008797,0.091828,1.334453,-0.087749,0.565572,0.966572,-0.415658,0.0532,0.512815,-1.332619,-1.243439,-1.085667,-0.155257,0.293186,0.85947,0.102657,0.428003,-0.018651,-0.551975,0.980605,-0.012943
corps,-0.731586,-0.689895,0.183281,-0.488076,0.146755,-0.391014,0.206885,-1.485764,1.582664,-0.401096,-0.850634,0.167409,-0.277002,-0.899653,-0.020103,-1.327139,-0.40321,-0.684974,0.518201,0.350538,0.227478,0.259583,0.683613,-0.528542,-0.705417,0.713208,0.946961
rapport,-1.600953,-0.722968,1.145256,0.604304,0.208893,-0.601121,0.188132,-0.593531,0.690111,0.170344,0.755023,0.8465,0.560788,-0.28222,0.509841,-1.388343,0.251184,-0.048044,-1.059649,0.361471,0.156567,0.256591,0.467989,0.420348,0.109986,-0.057329,-0.08494
longueur,0.089011,-0.21636,0.816324,1.064599,-0.551855,-1.311341,0.664144,0.066876,1.145306,-0.441184,0.446723,0.789342,-1.184004,-0.797271,1.089832,-1.433159,-1.534267,0.439334,-1.236936,0.643735,-0.775205,-0.042625,0.604957,-0.370302,-1.037951,0.162518,0.894844
informatique,-1.741657,-0.610694,0.151299,-0.917541,-0.086587,0.261381,0.002921,0.991893,0.169685,-0.57388,2.008454,0.074754,0.906685,0.570315,-0.111422,-0.145765,-0.578532,-1.202106,-0.499312,-0.947413,0.34727,-0.356369,1.984868,-0.110301,-0.098097,1.174611,0.199114
infini,-0.519661,-0.250112,0.78378,1.228399,0.137967,-0.453838,0.159224,-0.10833,-0.540859,0.343023,-0.352323,0.275504,1.090927,0.649047,0.231634,-2.201477,-1.284553,0.053489,0.208286,-0.101119,1.231388,0.216242,0.642636,-0.502493,-1.053329,-0.546986,1.24657
variété,-0.652935,-0.196323,1.273487,0.071657,-0.006781,0.578702,0.358973,0.728931,-0.013762,-0.275583,0.827235,0.369764,-1.047416,0.672987,0.138933,-1.481977,-0.639559,-0.876722,0.72316,0.04553,-1.652061,0.173993,-0.161942,-0.201923,-1.162315,-1.203613,0.435515
ligne,0.207023,-0.316062,0.787535,-0.168029,-0.345473,-1.166965,0.643013,0.275454,0.892129,-1.200162,0.458842,0.403511,-0.03626,0.710967,0.77985,-0.014973,-0.920932,0.508515,-0.785999,1.634847,0.348617,0.087269,0.586799,0.369909,-0.00446,0.888641,0.096826
positif,-1.64711,-0.866554,0.749531,1.015564,0.089409,-0.275044,0.870635,-0.291716,-0.168008,1.300195,0.839271,0.580223,0.522324,-0.144564,0.337707,-1.13542,-0.040779,0.4302,-0.21296,0.048632,0.419204,0.515731,0.575395,-0.351261,-0.246164,-0.314866,-0.045487
angle,-0.439578,0.008116,0.569048,0.805809,-0.391726,-0.014835,0.398449,-0.572105,0.856933,-0.325533,-0.416232,0.019063,-0.865967,-0.746002,-0.067515,-1.399363,-1.913159,-0.188292,-1.284907,0.996223,1.204432,-0.158889,0.195777,-1.101836,-0.544781,0.559285,0.545828
polynôme,0.963096,-0.532307,1.10377,1.891023,0.151718,-0.215406,1.656588,0.157053,-0.32036,0.556218,1.124935,0.729426,-0.90993,-0.247766,0.185709,-1.520211,-0.49704,-1.045849,0.601365,-1.670554,1.967773,1.004634,1.403355,-1.812995,-0.613331,-1.03701,1.386771
