word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
structure,-0.990125,0.24149,-0.10933,-0.697258,-0.811182,0.539557,0.346051,-0.55859,0.638696,-0.000914,-0.363503,-0.888619,-0.364725,-1.323621,-0.23017,-0.187147,0.918432,1.35229,1.77499,-0.758329,-0.944707,-0.440499
corps,-0.426009,-0.497061,-0.408995,0.025949,-0.856829,-1.374773,-0.515107,0.295797,-0.447601,0.5978,0.515085,-0.392173,-0.78559,-1.047049,-0.508198,-0.885231,0.747027,1.433456,0.790212,-0.303578,-0.472579,-1.386139
rapport,0.473436,0.246428,-0.226799,-0.752765,-0.352141,0.286743,-0.135773,-0.356825,0.19987,-0.388459,0.317454,-0.754126,-0.836634,-1.936368,-0.111447,0.286695,1.487125,0.597439,0.21551,-1.467149,0.451107,0.249585
longueur,-1.610212,0.080143,-0.603658,-0.81441,-0.3008,-1.308685,0.175345,-1.245454,0.05402,-0.901899,0.55231,0.234106,-1.12927,-1.618355,-0.100231,0.911015,1.022043,-0.370195,1.27944,-0.921676,0.503467,-0.942389
informatique,-0.154423,0.823746,1.023311,-1.961807,0.870104,1.55293,0.540706,0.216358,-0.096497,0.187567,-0.34466,0.046752,0.231153,-1.501623,-0.85627,0.168728,-0.484197,1.599094,0.325601,-1.175854,-1.223062,-0.572147
infini,-0.950325,0.296588,-0.116583,0.506041,-0.017377,-0.377704,-0.00759,0.369129,-0.033082,-0.307199,-0.901201,-1.396329,-0.979828,0.271741,-0.166228,0.676277,0.122422,1.312791,0.581949,-2.1117,0.798726,-1.287886
variété,-0.122654,-0.229636,0.495322,-1.000231,-0.106717,-0.312266,0.692448,-1.13707,-0.995847,0.692694,-0.987826,-1.300527,-0.709215,-0.623897,0.474907,0.207214,0.218753,0.253058,1.782465,0.259688,0.419906,0.219678
ligne,-0.886875,0.749565,-1.387759,-1.038831,-0.763036,-0.495714,-0.642178,-0.746558,0.003496,-1.233692,0.725634,-0.063285,-0.048457,-0.741984,-0.448403,0.114927,0.154649,-0.141549,-0.097545,-0.853914,-1.008564,-0.413841
positif,0.244578,-0.387051,-0.178458,-0.677453,0.978646,0.228716,0.319139,0.247633,-0.130685,-0.505684,-0.367345,-0.974897,-1.108019,-0.744091,0.099629,0.332605,1.246419,0.91465,0.002336,-1.729554,0.718719,0.323103
angle,-1.88058,-0.560517,-0.215879,-0.073819,-1.141657,-0.987146,-0.37524,-0.618038,0.606788,-1.29187,0.498208,-0.033424,-0.661823,-0.521734,-0.729429,0.258684,0.042045,1.093828,1.359514,-1.069773,0.379964,-0.689184
polynôme,-0.70746,-0.714168,2.297365,-0.11697,0.674735,-1.012813,1.426466,-0.913809,-0.232074,-0.238139,0.067536,-0.774048,-2.12841,1.103225,-0.004254,1.56872,1.338632,2.288191,0.078255,-1.555785,0.529563,-1.364033
centre,-1.10623,-0.070288,-1.161832,-1.609898,-0.570242,1.008125,-1.286298,-1.044379,0.592472,0.206863,0.573468,-0.339541,0.55852,-0.93155,-0.522111,0.063189,0.222937,0.13201,0.476394,0.200318,-1.091275,-0.3655
démonstration,-0.240561,0.392556,0.760705,-0.499474,0.113456,-0.690184,-0.205141,0.613673,1.101269,-0.162484,-0.95576,-0.286737,-0.65319,-0.326355,-0.697892,0.034638,-0.059407,0.834832,0.230396,-1.673299,0.117001,-0.435893
vectoriel,-1.591258,0.386657,1.265362,-0.047175,-0.084596,0.133958,1.683901,-0.135175,-0.28452,-0.479949,-0.043074,-0.727354,-0.893958,-0.042556,-0.426615,1.192207,0.469051,2.543319,0.924858,-2.008534,-0.313688,-1.49895
limite,-0.89703,0.587591,-0.591186,-0.209944,0.215183,-0.199077,-0.912534,-1.059937,0.455795,-0.474684,0.647267,-1.106151,-0.985492,-0.746003,0.057171,0.49633,1.244198,1.104552,0.752377,-0.865375,-0.059643,-0.036207
représentation,-0.091578,-0.673327,-0.241221,-0.383457,-0.914222,-0.053112,0.046468,-0.875322,0.140009,0.240129,-0.742485,-0.954616,-0.490119,-0.653405,-1.110081,-0.194402,0.088321,0.644267,0.204999,-1.397647,0.255493,0.404843
famille,0.992804,-0.733014,0.114328,-0.171749,-0.578813,-0.546514,-0.968029,-0.949147,-1.03473,1.017613,-0.073172,-0.551486,-0.841171,-0.741574,-0.381842,0.200188,0.210926,0.466851,-0.342846,1.384236,-0.764801,0.254409
arête,-2.200168,-0.701536,0.258324,0.510713,-0.535558,-1.324848,0.545385,-1.21909,0.767965,-0.796718,0.272058,0.138476,-0.955416,-0.126428,-0.159501,0.549305,0.359587,0.796925,1.403912,-0.69628,0.877529,-0.785728
distance,-1.157158,0.506109,-0.753813,-0.640894,0.843147,-0.651923,-0.28703,-0.062733,0.640351,-0.854652,-0.072942,0.199337,-0.93988,-1.427222,-0.383374,0.529378,0.864295,0.466997,0.288878,-1.138299,0.243799,-1.139369
surface,-1.116231,0.75122,-0.791294,-0.178738,-0.082687,-0.658209,-0.152432,-0.444821,0.227858,-0.858056,0.03861,-0.16063,-1.300545,-2.161125,0.56,0.60499,0.90308,0.101167,2.051328,-0.527788,0.072711,-1.082361
aléatoire,-0.422972,0.761463,0.80331,-0.033781,1.287687,-0.368525,0.157091,0.044014,0.18511,-0.804241,-0.29017,-0.490628,-1.178677,-0.495305,-0.221805,0.115185,0.192097,1.712229,0.868221,-1.901342,0.935056,-0.224355
naturel,-0.123025,0.556316,-0.592075,-0.365695,-0.200313,0.300128,-0.864604,-1.578323,0.139038,0.396547,-0.176664,-1.972599,-1.180209,-1.543891,0.951275,0.119562,0.37729,0.337384,1.282124,0.071652,-0.484756,-0.5488
normal,-0.507675,-0.717257,-0.119354,-0.824834,0.508605,0.204802,-0.292284,0.477633,-0.374912,-0.066846,0.193953,-0.528862,-0.872936,-0.60209,0.166553,-0.388302,0.66849,0.427523,0.855827,-1.276724,-1.010119,-1.170808
arbre,-0.634829,-0.003304,-0.581204,0.426493,-0.33964,-0.661135,-0.276708,-0.882382,-0.502641,0.58675,-0.263466,-0.821262,-1.088306,-1.413659,0.275059,0.115781,-0.13894,0.057282,1.700817,-0.059998,0.661157,-0.538327
démontrer,0.599305,0.115358,1.038633,0.039192,0.205003,-0.010666,-0.412486,0.403927,0.815972,0.436185,-0.524346,-0.781677,-1.18691,-1.196265,0.00566,0.113544,0.83911,1.432657,0.206732,-0.974717,0.513213,-0.644758
algèbre,-1.07894,-0.061539,2.044269,-0.356342,-0.347642,-0.324914,1.177877,-0.271709,0.134716,0.249567,-0.700501,-0.584334,-0.747755,0.94959,-0.856487,0.415512,0.504104,2.168743,0.711377,-1.648815,-0.74704,-1.66465
règle,0.041061,0.104397,-0.115466,-0.301607,-0.059317,-0.092505,0.396799,0.026605,0.519806,0.849715,0.055123,-0.772901,-1.12478,-0.660895,-0.95625,-0.264882,0.573733,1.662562,0.008925,-1.933492,-0.171037,0.856004
volume,0.788141,0.721704,-1.124372,-0.684711,-1.509778,0.363739,0.906559,-0.153005,-0.937757,-1.393149,-1.060442,-0.34522,-1.437319,0.087215,0.595844,-0.565215,0.019308,-0.169018,-0.047131,-0.602366,-0.556537,-0.518471
calculer,-0.130024,0.692343,0.771294,-0.621074,0.972837,-0.742276,0.093507,-0.218349,0.600479,-1.005081,0.044446,-0.169275,-1.981114,-1.132484,0.106157,1.288347,0.834542,0.827642,0.505116,-2.176015,0.673884,-0.356846
