word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
axe,0.392106,0.194494,0.866775,-1.975884,1.352888,1.314716,-0.429084,1.073127,-0.34051,-0.792559,-0.146603,-0.37404,0.940266,-0.002654
euclidien,-0.188341,0.611745,-0.676196,-2.562203,1.259706,0.169608,-0.111336,2.429388,-1.221225,0.902162,-1.419649,-0.186346,-0.099637,-0.546616
inférieur,-0.803898,0.554673,0.743232,-2.178413,-0.297978,0.889566,0.336137,1.047614,-0.201367,-1.174581,-0.46657,-0.057429,1.923274,0.201257
dérivée,-0.190228,0.688764,-0.392451,-2.616973,0.061171,-0.582306,-0.396978,2.476998,-1.197812,-0.18297,-1.147925,-0.224374,-0.800772,-0.372874
transformation,-1.039787,0.736953,-0.391978,-1.677242,0.673962,0.222918,-0.10115,-0.164781,-0.406506,-0.615295,-0.443555,0.158939,0.212492,0.535025
anneau,-0.284041,0.624077,-0.062498,-0.950981,1.249502,-0.204602,0.752694,1.691299,-1.166659,-0.310531,-0.14115,0.397402,0.82442,-0.978301
facteur,-1.164764,1.419828,-0.514266,-2.22389,-0.832246,-0.043034,0.280127,0.223106,-0.562958,-0.981071,0.064518,-0.787722,-0.15305,-0.201458
indice,-0.70614,0.682256,0.266453,-2.15079,-0.276656,-0.200878,0.754895,0.793849,-0.482189,-0.680241,-0.08116,0.10925,-0.468479,0.57329
zéro,0.428416,-0.279342,0.964224,-1.747992,-0.212752,-0.621604,0.515135,0.893635,-0.158725,-0.800583,-0.384444,-0.286842,-0.183426,-0.831399
sphère,0.532803,0.945306,-0.583309,-1.697036,0.940174,0.083636,0.323326,0.95901,-0.933853,0.136572,0.188438,-0.550373,0.624188,-0.034359
strictement,0.131073,0.842126,-0.838931,-2.366208,0.3022,-0.521868,0.60002,1.419444,-0.280502,-0.250401,-0.399613,-0.259808,0.137237,0.782171
puissance,0.734646,1.24096,0.461166,-1.645663,-0.235352,-0.333373,0.460466,0.049371,-0.998779,-1.361306,-0.062557,0.6818,0.791875,0.504884
Euler,-0.868674,0.800717,-0.908709,-1.631601,-0.156637,-0.237349,-0.878537,1.690782,-1.455842,1.157843,-1.17902,-0.195004,-0.348132,-1.065264
topologique,-0.487137,0.355106,-0.773171,-2.429201,1.585025,0.010313,-0.303486,2.478973,-1.566565,0.626868,-1.117809,0.037112,-0.435086,-0.335771
déduire,-0.373736,1.365332,-0.583206,-1.894874,-0.325699,-0.460642,0.546053,1.879604,-1.137446,-0.769203,-0.95928,-0.097502,-0.403737,0.076856
composer,-0.506182,1.049158,0.091758,-0.762011,1.124582,0.382333,0.631975,0.289725,0.775876,-0.533098,-0.594255,0.638484,1.229695,-0.514393
