word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
moins,0.255977,0.193238,0.408537,-0.384572,-0.405128,-0.240244,0.855727,-0.213498,-0.200418,-0.676664,-0.088106,-0.93525,0.325652,0.443616,0.184795,-0.834192,2.55765,-0.555327,0.773097,0.63126,-0.334956,0.472736,0.914125,-0.453474,0.640417
objet,1.525309,-0.380692,0.247,-0.325298,-0.435032,0.356503,-0.190573,-0.875882,-0.298559,-0.097872,0.564468,-0.102502,1.292772,0.668879,-0.22864,-0.184768,1.472443,-0.196079,-0.304667,1.904428,0.04145,0.24708,0.526093,0.424773,-0.680651
triangle,0.278968,-0.402827,0.719358,-0.1029,-0.451492,0.159886,-0.193309,0.529155,-0.578875,0.311595,0.344533,0.205455,1.082798,0.112076,-0.117466,1.419086,0.113889,0.210377,0.469806,0.294724,0.824327,-0.369669,0.878399,-1.188655,-0.39176
structure,0.703607,-0.084947,0.243908,-0.425185,-0.115051,1.051012,-0.158381,-0.117332,-0.137775,0.573463,-0.440569,-0.059999,2.266564,0.530674,0.404961,0.453357,1.415177,0.027232,-0.09062,1.49491,-0.38437,-0.515852,-0.076205,-0.500562,0.908344
corps,0.024149,-0.436297,-0.126646,0.441213,0.169775,0.574915,0.415802,0.787352,-0.539984,-0.415342,0.012809,-0.213862,0.144979,0.980558,0.851443,0.832707,1.864399,0.427044,-0.162723,2.222919,0.237942,-0.286296,0.218634,-0.124674,-0.128542
rapport,0.07766,0.487468,-0.323153,-0.592351,-0.167183,0.442795,0.303329,-0.5763,0.531519,-0.325344,-0.57933,-0.114869,1.575989,0.364787,-0.413538,-0.56941,2.108163,-0.820523,0.233851,0.768386,0.330968,0.119519,0.260742,0.107081,-0.545913
longueur,0.540334,-0.672173,0.695095,-1.094345,-1.261395,0.761256,1.495328,0.674159,-0.501095,0.166721,-0.630119,-0.472525,0.962594,0.073385,0.456412,0.774861,1.490455,-1.386224,0.324816,0.574231,0.895187,1.055006,1.469697,-1.020915,0.08118
informatique,-0.386267,-1.03074,0.33828,0.477022,-0.724495,1.309066,-1.833924,-0.517289,-0.060718,0.922586,-0.467708,0.199369,2.174495,0.089092,0.910847,-1.480467,0.890099,0.064303,0.020066,0.207304,-0.057191,0.030239,-0.622213,1.035316,-0.15282
infini,0.390183,0.400193,-0.189683,-0.889203,-1.196424,-0.236881,-1.001617,0.815206,-0.105214,0.870479,1.145265,-0.185571,0.375258,0.862922,-1.54524,0.862418,1.015222,-0.668983,0.003261,1.306186,0.112568,0.581845,-0.159687,0.213135,-0.289681
variété,1.124822,0.208258,-0.183128,-1.270574,-0.229389,0.142794,0.152821,0.57343,-1.25897,-0.165651,-0.373604,-1.479177,0.962724,1.213048,0.753471,-1.38307,-0.352693,0.022429,-0.29785,-0.223989,-0.799492,0.195956,0.977166,-0.235542,-0.1469
ligne,-0.174128,-0.732071,-0.155691,-0.353693,0.043569,0.520802,0.721437,-1.245126,-0.443495,1.299583,-0.737006,-0.342735,0.287716,-0.231066,0.622705,0.779596,1.041178,-0.671398,0.364365,0.34632,0.723026,1.595356,0.126875,-0.074391,0.459292
positif,-0.275026,0.187419,-0.368363,-0.58831,-0.765641,-0.525345,-0.262545,0.039388,0.973596,-0.323209,-0.273058,-0.176831,1.148644,0.989225,-1.10115,-0.882217,1.649813,-0.339128,0.801001,0.328632,0.054213,0.140163,-0.120908,0.022285,0.75731
angle,0.271799,-0.701686,0.726098,-0.151342,-0.645743,0.728352,0.729405,0.087016,-0.301368,0.371309,0.120251,-0.022717,1.412581,0.571505,-0.352895,2.174041,0.847765,-0.069716,0.664546,1.2509,0.304723,-0.09848,1.381703,-0.41754,0.341963
