word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
corps,-0.607567,0.023062,0.81239,-1.056428,1.051051,-0.62621,-0.874563,1.272169,-0.725052,-0.103579,0.719482,-0.931919,0.262782,0.221662,0.477182,-0.344208,0.306687,-0.38733,0.666921,0.704747,-0.336632,-0.012903,-1.258011,-0.904943,-1.133356,0.790397
rapport,0.393785,0.368006,-0.353816,0.360389,0.005765,-1.532425,-0.789747,1.44723,-1.071864,0.740619,-0.129068,-0.68789,-0.211249,1.094786,-0.281332,-0.862592,0.758247,0.533118,0.124605,0.058067,-0.087763,0.512747,-0.120163,-0.148518,-0.115472,0.360395
longueur,0.534362,0.472097,1.281918,0.163822,-0.02965,-0.468329,0.143421,3.305406,-0.33354,0.338434,-1.211124,0.409243,0.67534,0.393183,-0.099591,-0.605544,-0.229766,-0.66651,0.359343,0.13711,-1.068027,0.667624,-0.759182,-0.378186,-0.261461,0.240315
informatique,0.127601,-0.154174,-1.537665,0.268195,-0.256207,-0.355418,-0.301593,0.834286,-0.038044,-0.995056,-0.331667,-1.449208,0.468348,1.01437,1.031022,-0.07397,-0.182902,1.157841,-0.325109,-0.824387,0.775829,1.075132,0.502634,-2.139109,0.628821,1.009579
infini,-1.412461,0.686716,-0.599744,-0.409655,0.241896,-0.685596,-0.176461,2.212551,-0.471427,-0.309632,-0.514648,-1.726788,-0.214569,-0.570329,-0.614673,-0.399903,-1.078813,-0.060638,0.45652,0.370826,-0.882936,0.1196,-0.55853,0.994622,0.427328,0.19584
variété,0.79241,1.244235,-1.002761,-0.178374,-0.7905,-0.798173,-0.657477,1.693851,0.892563,0.152666,-0.011681,0.400289,-0.690202,0.19674,0.798779,1.058849,-0.729535,-1.116982,-0.823559,0.075535,-0.231272,0.611626,-0.772691,0.333312,-0.185376,0.705448
ligne,1.239371,0.394717,1.454649,-0.100536,0.413236,0.270633,-0.149543,1.600094,-0.920458,-0.469881,-1.421752,-0.803599,0.368536,0.57504,0.068939,-0.074823,0.300385,0.174172,-0.629539,-0.240551,-0.467504,-0.200343,0.924042,-0.411739,-0.03384,-0.10223
positif,-0.511986,0.440851,-1.105488,0.851763,0.712042,-1.265358,-0.218627,1.361371,0.116419,0.959406,-0.118537,-0.888852,0.068871,0.680103,-0.238231,-0.86793,0.133386,0.726524,-0.217247,0.01369,-0.671624,0.997611,-0.051905,0.698869,-0.085325,0.519015
angle,-0.496271,-0.271376,1.230896,0.033672,0.744706,-0.168782,-0.933967,2.272675,0.061764,0.123061,-1.00168,-0.662233,0.47082,-0.505678,-0.522851,-0.942829,0.023319,-0.981615,1.241439,-0.542105,-0.515065,0.450717,-0.409324,-0.277674,-0.185935,1.167946
polynôme,-1.39459,1.258358,-2.337896,-0.393304,1.201541,0.123422,-0.4308,1.876587,0.004937,-0.606376,-0.858428,0.414839,0.956626,-0.056255,-1.161297,0.317376,-0.957068,0.384292,0.706625,-1.038626,-2.49114,1.229657,-1.617637,0.629639,0.276384,0.859956
