word,1,2,3,4,5
Banach,-2.073177,-1.397934,-0.93818,0.396157,2.734642
logarithme,0.775935,-0.334362,-1.325595,0.528658,2.964266
cent,0.922102,1.107874,0.660643,0.411896,-1.359641
décimal,1.163056,-0.339535,-0.392586,0.067979,2.554831
espérance,0.296465,0.453057,-0.009444,0.266406,-0.316999
estimer,1.494753,1.204235,-0.578544,-0.746473,-0.56707
périodique,0.854695,0.205838,-0.504682,-0.121491,0.196575
harmonique,2.06396,-0.7833,-0.665143,1.384988,0.962719
déterministe,1.211614,0.091079,-1.993445,0.06278,2.188692
intégrer,1.169305,1.043178,0.205232,-0.873932,-0.951844
extérieur,2.294002,1.146817,0.406404,0.158475,-0.895611
interne,1.545873,1.020306,0.061385,-0.619476,-0.318596
absolu,1.100186,1.0209,-1.584124,-0.154994,-0.099902
converge,-0.144773,-1.324004,-0.873041,0.330141,1.964009
unitaire,0.761612,0.860745,-0.63185,-1.105492,1.032644
multiplier,1.511053,0.964181,-0.991575,-0.059419,-0.579972
global,1.881936,-0.218316,-0.597617,-2.455989,0.037191
modulo,0.934544,-0.898426,0.23383,-0.046952,2.908016
trivial,1.067212,-1.304563,-1.377749,0.598009,1.378457
abélien,1.624293,-1.31868,-1.312853,-0.38147,2.554512
Bernoulli,-1.177771,-0.011979,-1.458999,1.503125,2.309111
borné,-0.039222,0.416199,-1.048674,0.778559,1.910989
remarquable,1.401706,1.158489,0.506511,1.297977,-0.825542
hauteur,2.660075,0.936221,1.768119,0.545197,-0.313162
supplémentaire,2.483506,0.491748,-0.00057,-0.677281,-0.614998
Pascal,-0.991232,-0.519288,0.112237,1.058409,-1.730902
NP,-0.153609,-0.109076,0.002386,-0.637072,1.963809
univers,1.618325,-0.938803,-0.942696,0.544713,-1.162036
cartésien,0.273249,-0.313192,-1.976902,1.24558,1.975019
sept,1.04131,0.886661,0.780607,0.017445,-1.813174
noyau,2.574276,0.567374,-0.213464,0.448277,0.900837
canonique,0.262467,1.19978,-1.283433,0.568441,0.895726
isomorphe,0.986205,-1.068235,-0.520131,0.064695,2.531082
