word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
infini,0.973419,0.237455,-0.407485,0.775392,-0.088996,1.100054,-0.400984,-1.207792,-1.459151,-0.835771,-1.110096,0.069347,-0.588739,0.168354,0.671661,1.058256,0.60273,-0.315407,1.101484
variété,0.522425,0.104138,-2.618136,0.941054,0.541974,0.348392,-0.347287,0.660131,0.509935,-0.757327,0.823679,-0.120552,-0.688542,-0.735947,-0.140755,-0.739564,0.517326,0.486498,-0.37591
ligne,0.006197,-0.50671,0.368399,-0.202533,-1.241424,0.460662,0.683036,0.396592,0.257611,-0.683858,0.277906,-0.7425,0.173842,-0.65946,0.71726,0.149468,0.485739,-2.209591,0.105094
positif,1.207074,0.103818,-0.241195,1.123878,-0.048208,0.321377,-1.086832,0.956875,-0.721038,-0.42413,-0.081209,0.499858,-0.202095,0.83072,-0.482216,-0.024818,1.10732,-0.599479,1.192751
angle,-0.127654,0.186495,0.197602,0.53369,-0.879321,2.184671,0.960594,-0.290263,-0.103296,-1.748343,1.139204,-0.341326,0.644249,-0.519311,0.45488,0.944383,0.338435,-0.411744,0.933826
polynôme,1.246574,2.186937,-0.899009,1.337978,-1.35227,1.015805,-0.797593,-1.404829,-1.532148,-0.77726,1.771983,0.905085,-0.104594,1.307969,0.220454,1.764211,0.388926,0.369067,-0.546451
centre,-1.202708,-0.964984,0.143452,-0.243843,-0.725316,-0.095638,0.071485,1.271385,-0.479397,-0.541523,0.795229,-1.260346,-0.174586,-1.261743,0.850713,-0.741513,0.12416,-1.329831,0.594342
démonstration,0.405668,-0.559404,0.702673,0.651149,-0.190547,0.208209,0.630374,-0.190194,-1.3983,-1.024593,-0.445734,-0.324099,-0.271804,0.467692,-0.932054,0.018844,0.326516,0.111521,0.602177
vectoriel,0.987731,1.868969,-0.567858,0.90632,-0.99146,0.934926,0.331784,-1.462919,-1.248359,-0.858231,0.456784,-1.432154,-0.452564,0.836978,-0.498762,0.529123,0.831379,0.201742,0.381097
limite,0.073058,0.195377,-0.299714,0.829265,-1.138101,0.136941,-0.543837,0.58719,-0.574342,-0.901709,1.151958,0.021589,0.313627,-0.794687,0.656104,0.820187,0.347775,-1.502012,1.509874
