word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
sum,0.872286,-0.798606,-0.965795,-0.332099,0.814239,-0.200641,-0.145081,0.344209,-0.876112,-0.259138,-1.308756,-0.755304,0.038314,-0.210372,-0.280287,-0.442582,-0.321796,-1.18695,0.296297,-0.905047,0.26672,0.645921,0.866837,1.351489,1.196,-0.919041,1.336131,-0.076339,-0.343241,0.68192,0.711942,-0.307561
plane,0.108744,-1.64209,-1.51401,-0.98876,0.495677,-0.543369,-0.273134,-0.254478,-0.553337,0.913481,0.66095,1.378983,0.732973,-0.775477,0.017397,0.365349,0.866168,0.031782,0.377474,0.223773,0.27105,1.009813,-0.636975,0.074363,0.110177,-0.830399,0.066528,-0.378393,0.044217,0.703517,0.545608,-0.622414
analysis,1.828143,0.498546,-2.073777,-0.070381,0.194031,0.198894,0.074326,-0.997145,0.0247,-0.098763,-0.344172,0.316828,-0.347148,0.241643,-1.298928,0.298247,-0.889183,0.032135,1.228419,-0.019472,0.629233,0.414798,0.574,0.015446,-0.01685,-0.033126,-0.374089,-0.313439,-1.104607,0.72147,-0.401786,-1.074098
dimension,1.617066,-0.642948,-1.240592,-0.329644,1.000644,-0.78032,0.066537,0.262624,-0.701625,0.484717,0.153858,0.072747,0.34735,-0.435887,-1.162188,-0.172051,0.263515,-0.454048,0.660734,-0.171198,0.699374,0.968102,-0.341902,-0.622509,0.187482,-0.036326,0.862918,-0.446326,-0.586307,1.401146,0.689784,-0.179659
curve,1.470552,-1.454764,-0.474468,-0.320117,1.145819,-0.077839,0.045608,-1.149597,-0.858517,0.55668,-0.735498,0.81325,0.62417,-0.622545,-1.391374,0.330023,-0.138703,-0.969554,0.118214,0.038058,0.137792,0.899483,-1.042582,-0.830014,0.259509,-1.600185,0.263535,-0.017569,-0.208054,0.055466,1.06749,-0.260129
type,1.605835,-0.030451,-2.278688,-0.321116,-0.200941,-0.631008,-0.453953,-0.0531,-0.465434,0.531119,0.179352,-0.304767,0.422596,0.004887,-0.601916,0.563667,1.25055,-0.649969,0.039432,1.249267,0.328012,-0.152718,-0.48172,-0.32938,0.168802,-0.949922,-0.469927,-0.104224,-0.101582,0.048931,-0.221795,-0.866252
operator,0.301227,-1.067624,-1.70227,-0.120356,0.438233,0.088148,-0.445484,-0.627794,0.163081,-0.208352,0.923643,-0.059314,-0.522017,-0.541416,-0.489286,0.111011,1.122197,0.057686,-0.18582,0.040894,0.532556,1.158604,-0.162419,1.476005,0.161301,-1.611479,0.370494,-1.166343,0.55156,0.076921,-0.396339,-1.202418
prove,0.168016,-0.566302,-1.110936,-0.349151,0.309526,-0.309352,-0.332255,-0.16982,-1.708714,-0.206892,-0.24322,-0.188899,-0.39863,-0.178956,-0.172106,-0.0178,-0.104455,0.422915,0.927237,-0.961208,1.156197,-0.040088,0.122623,0.629331,0.097699,-0.487107,-0.287918,0.700497,-0.275802,0.123615,0.218219,-0.561867
probability,1.907102,-0.024987,-0.792934,-0.881816,0.479409,-0.155454,-0.5719,-0.870174,-1.008473,0.596521,-0.430059,0.199963,-0.427228,0.414798,-1.49984,0.151871,-0.448945,0.397761,0.84625,-0.713372,0.14461,0.978242,0.730321,0.845511,1.235183,-1.49643,0.938738,0.2792,-0.664399,0.955138,0.460679,-1.762479
structure,0.604122,-0.770096,-2.473736,0.266434,0.893184,-1.157136,-0.206048,-0.614952,0.010003,0.253501,-0.210725,-0.158021,-0.168741,-0.851722,-1.145127,0.601445,-0.486255,-0.25653,0.24936,-0.042053,-0.166776,-1.110247,-0.654367,-0.918862,-0.07271,-0.189677,0.009314,-1.050008,-0.813284,-0.47261,0.096911,-0.193094
