word,1,2,3,4,5
triangular,-1.322631,0.902391,-0.971742,-2.792085,-0.08043
Newton,-0.000601,0.26156,-1.398372,0.581846,-0.020021
classification,-0.751546,-0.625476,0.941364,-0.713015,0.083717
reflection,1.162885,-0.224389,0.317838,-1.077856,1.146449
differentiable,1.267699,0.882869,1.675124,-2.72304,-0.783431
loop,-0.969201,-0.961009,-0.420025,-2.156209,-0.52749
population,-3.44587,0.036737,0.851939,-0.282375,0.987531
opposite,0.153509,-0.098477,-1.188825,-0.794928,0.619581
determinant,0.913681,0.013604,2.494054,-1.398572,0.463868
intersect,-2.129306,0.44232,-0.697218,-1.270761,-1.460941
conjugate,0.340101,0.293657,1.813307,-2.603857,-0.276252
modular,0.021444,-1.332324,1.040783,-2.297896,-0.615617
logarithm,0.699384,1.052671,1.703894,-2.04884,-0.843877
countable,1.076473,0.775878,2.162146,-2.201945,-1.267153
reduction,-1.005139,-1.195348,1.725409,-1.901906,1.204099
spectral,0.520526,-0.236562,1.229251,-2.718468,-0.508644
homology,0.412384,1.022616,1.989251,-2.170909,-0.623483
Cauchy,0.972632,1.649891,1.630076,-1.925576,-0.865541
Galois,1.327404,1.670025,2.205934,-1.066385,-1.317486
NP,0.580155,0.60637,1.202136,-0.627496,-0.961477
separate,-1.466307,-0.716539,-0.127413,-0.997726,1.526276
decimal,-0.121654,0.110655,1.403244,-1.925615,-0.834085
neumann,1.160956,0.714801,0.485044,0.935475,-0.578033
trace,-0.435376,0.079707,0.03933,-1.022563,1.418945
integration,-0.143676,-1.788032,2.357448,-0.561548,0.931143
criterion,0.066519,-1.256221,1.911225,-0.74199,1.215305
primitive,0.012506,0.765189,0.20913,-1.61322,1.140454
global,-0.299503,-2.194504,1.547946,0.011193,1.043294
modulo,0.486896,0.367655,1.863166,-2.228374,-1.98014
strategy,0.141613,-1.679027,1.597305,-0.63231,1.794426
equality,0.578473,-0.857,1.83686,0.630094,2.124249
holomorphic,1.490898,0.840058,1.83339,-2.674034,-1.653074
infinitely,1.220197,0.778086,0.508348,-2.886997,0.439788
Gauss,0.933651,1.524516,1.601936,-0.882783,-1.286951
nonzero,1.069407,0.290815,1.481496,-2.985873,-0.596487
quaternion,1.39468,1.927897,1.560649,-1.392719,-1.422556
regression,1.171694,-0.067167,2.377581,-2.178047,-0.20608
neighborhood,-1.504122,-0.191222,-0.614381,0.224587,0.742452
correspondence,0.593323,0.42426,0.572213,0.557175,1.255944
adjoint,1.544301,1.622136,1.855374,-1.035959,-1.161595
variant,-0.807638,-0.760412,0.360279,-1.55022,-0.14584
disjoint,0.329219,0.999644,1.237498,-2.479955,-0.791223
distribute,-0.446555,-1.5717,0.55303,-0.974077,0.846178
evaluate,0.128744,-1.370278,1.984614,-1.183272,1.332578
additive,0.173148,-0.24208,1.441767,-2.828183,0.135305
unknown,-0.527952,0.406968,-0.674901,0.056745,1.399643
span,-1.531882,-0.843846,-0.477048,-1.045312,0.388952
combinatorial,1.536433,-0.00914,2.41256,-1.453365,-0.534483
matroid,1.436777,1.571442,1.997836,-1.675239,-2.031016
orbit,-0.299046,-0.312209,0.455802,-2.159127,-0.372425
cone,-0.703353,0.389562,-0.808206,-2.148661,-0.032528
truncate,-1.041961,0.517711,-0.134201,-2.292525,-0.959442
flat,-1.354888,-0.075696,-1.697288,-2.066738,0.492217
