word,1,2,3
transfer,0.549138,1.107057,1.871884
accuracy,2.498864,-0.482122,0.525884
depth,2.101818,0.408943,1.277987
pyramid,0.969173,0.164072,0.264948
equip,1.855249,1.527933,0.988482
Hopf,0.375244,-0.707249,-3.036517
noetherian,2.155469,0.270504,-3.584104
continuum,1.087639,-1.093452,-0.649882
angular,3.025922,0.014877,-0.544113
Legendre,-0.269241,-0.651429,-2.698312
probabilistic,2.527198,-0.953611,-1.544799
archimedean,1.517341,0.361913,-3.105408
normalize,2.350227,-0.342303,-0.652588
parametric,2.696746,-0.469737,-1.584405
facet,2.049312,-1.089274,-0.0677
completeness,2.293683,-1.338858,-1.34692
Weil,-1.279455,-0.900489,-1.220957
descent,-0.945074,0.564222,0.997578
ellipse,1.631058,0.453619,-1.780954
precision,2.294079,0.157231,-0.014688
Ramanujan,-0.018685,-0.918045,-2.877572
icosahedron,1.722554,0.743809,-2.988416
Dedekind,0.11825,-0.612113,-3.578353
hyperbola,0.677007,0.969943,-3.517009
negation,2.145606,-1.037829,-1.578089
contradiction,1.544974,-2.391838,-0.132155
bijection,2.371684,0.639077,-2.969484
divergence,2.149383,-0.264593,-0.729076
groupoid,1.179485,-0.479228,-4.128102
nilpotent,2.158629,-0.533335,-3.424729
similarity,1.661757,-1.521579,0.61953
stationary,2.504857,0.442133,-0.05285
orthonormal,2.45162,0.22856,-2.619033
spiral,1.804647,-0.407631,-0.182458
reciprocal,2.264976,-0.406907,-0.465507
overlap,2.186133,0.560046,0.739374
decompose,2.980749,-0.344755,-0.625936
implicit,2.608293,-1.701698,-0.191638
surjective,2.545323,0.020075,-3.093821
covariant,2.402986,-0.395595,-2.537931
separation,1.990817,-0.368256,0.93007
subalgebra,2.153246,-0.185926,-3.38747
parabola,1.033022,0.016205,-2.629056
Russell,-2.0731,-0.997742,1.401028
graphic,0.81404,-0.806361,0.482972
laplacian,2.050313,-0.508204,-3.041433
subtraction,1.092047,0.560772,-1.650879
nontrivial,2.544022,-0.605917,-2.307504
Kepler,1.088771,0.574373,-1.964656
exhibit,0.943451,-0.406006,1.214321
weakly,2.616089,-0.435012,-0.73022
consistency,2.480171,-1.184861,0.103471
neighbourhood,0.180433,1.304266,0.892058
implication,2.003485,-1.304775,0.570556
Ricci,-1.184202,-0.768569,-1.445586
diophantine,1.836063,-1.009008,-3.412132
homeomorphism,2.351695,-0.068293,-2.898093
Schur,-0.203832,-1.548772,-2.407536
lagrangian,2.484059,-0.214173,-2.120081
ZFC,0.195429,0.685494,-3.757286
recursively,2.464208,0.074124,-1.919371
reasoning,2.031471,-2.095677,-0.212865
independence,0.006971,0.129013,1.673855
equilateral,1.685846,0.373904,-2.451011
pentagonal,1.705649,0.965493,-2.134185
chord,1.53783,-1.127237,-0.308944
subtract,2.228832,0.586479,-0.530634
transcendental,0.940281,-1.975826,-1.583235
octahedron,1.70441,0.168637,-3.074346
transpose,1.580403,-0.779576,-1.292052
covering,2.532606,0.05583,-0.522455
Tarski,0.319976,-1.437276,-3.244513
maximize,3.238926,-0.490978,0.652046
chromatic,1.742046,-1.112116,-1.432573
postulate,1.506887,-1.362064,-0.678924
rectangular,2.404043,0.907781,0.015293
trial,0.186302,-0.447198,1.588451
geometrical,2.551972,-0.949541,-1.08555
involution,1.509343,-0.546676,-2.637713
Weierstrass,0.706804,-0.388831,-3.357407
symbolic,1.627623,-1.385338,0.400436
counterexample,1.642321,-1.366199,-2.069923
uniqueness,1.87642,-1.775198,-0.533637
proportion,2.384518,0.002725,1.011878
eliminate,0.728023,-0.255671,1.215597
poset,1.52172,1.124972,-3.389088
midpoint,1.503139,1.034909,-0.650107
Pascal,-0.597381,-0.403723,-0.910313
countably,2.736492,-0.846096,-3.228157
hexagon,1.322753,0.221889,-1.86414
hypergeometric,1.970203,-0.850547,-3.432694
atomic,1.443234,-0.145003,0.128089
bias,2.227536,-1.681274,0.463148
constructive,1.742529,-1.5162,-0.159924
significance,1.310916,-0.407856,1.107348
weighted,2.009358,0.32568,-0.840344
multivariate,2.418975,-0.586782,-2.341316
iterative,2.981367,-0.810042,-1.423562
Peano,0.571052,-0.720608,-3.465419
cryptography,1.827926,-0.363263,-1.674603
nonnegative,2.401196,-0.641642,-2.785297
Abel,-1.79254,-0.851478,-0.08766
differentiation,2.928585,-0.44908,-0.296855
categorical,2.548142,-1.19534,-1.454028
Kolmogorov,1.187991,-0.60129,-3.023023
minus,0.738529,0.156127,-0.166896
Hardy,-1.202413,-0.982908,0.767515
Hadamard,1.371877,-0.361676,-2.74355
endomorphism,2.10678,0.110873,-3.424219
nonempty,2.343798,0.639764,-2.952482
undirected,2.280635,-0.310053,-2.65464
continuously,1.63251,0.063216,1.343141
elimination,0.929911,-0.065847,0.683387
Fréchet,0.345034,-0.061786,-3.503337
conjunction,1.084419,0.154895,0.989754
homeomorphic,2.260161,0.390968,-3.142815
discriminant,2.397981,-0.142249,-2.898078
Lorentz,1.129582,-0.817263,-2.115636
axiomatic,1.801002,-1.271104,-2.376101
deduce,1.022848,-1.944988,-0.253723
jacobian,2.167524,-0.609905,-2.884167
supervision,0.24939,-0.121849,0.57145
polyhedral,2.588026,-0.101582,-2.764895
inscribe,0.669951,-0.120797,-0.413099
idempotent,1.998126,-0.7963,-3.111432
Nash,-1.323203,-1.044111,0.624895
pentagon,0.285518,0.054279,0.130757
topologically,2.63968,-0.248837,-2.279812
automaton,1.536953,-0.843006,-1.695779
submanifold,2.176437,-0.460031,-3.332943
corollary,1.338714,-0.918021,-1.403729
normally,2.31622,-0.146006,1.570446
rigid,2.741686,-0.324783,-0.057399
norme,1.126387,0.452499,-3.073006
confidence,1.150864,-1.412226,1.225655
triangulation,1.883614,0.325019,-1.862905
monotone,1.494048,-1.346263,-2.11095
diffeomorphism,2.642273,-0.051644,-2.67711
cumulative,1.992884,0.708151,0.229461
coprime,2.185196,1.09877,-3.066929
dominate,0.881181,0.125645,1.490342
deformation,3.316902,-0.096596,-0.63345
unbounded,1.825516,-0.785902,-2.007492
pointwise,2.558522,-0.214224,-3.030688
spline,2.170267,0.500366,-2.531109
bound,0.807847,-0.157016,-1.072056
analytical,1.830823,-0.992063,-0.387095
compass,1.189969,0.1191,-0.170836
induced,2.847362,-0.798497,-1.004914
Serre,-0.541924,0.796663,-2.037838
transport,0.933725,1.788182,1.957188
distributive,1.829875,-0.32877,-1.921486
trigonometry,1.416855,0.036596,-2.638707
dihedral,2.63906,0.577682,-1.597449
residual,3.025134,-0.049456,-0.189774
fifth,-0.408154,0.435395,1.84713
geometrically,2.407962,-0.587884,-1.726724
Kronecker,0.774367,-0.153127,-3.371706
monomial,2.346449,-1.074002,-3.049802
posterior,3.169284,0.093798,-0.89038
Pearson,-1.54989,-0.584315,0.686103
fibration,1.366001,-0.526028,-4.151527
hundred,0.608795,0.138933,2.096437
sparse,2.326643,-0.521386,-0.170904
logistic,1.399047,1.361588,0.609762
parabolic,2.60729,0.786922,-1.576016
connected,1.606448,0.286838,-0.079735
learning,1.706623,-0.656132,0.54371
sequential,2.386578,-0.143959,-0.530948
million,0.824049,1.863213,2.310697
parallelogram,1.965007,0.335283,-2.409636
randomly,2.076256,-0.554988,0.273498
monoidal,2.678887,0.212084,-3.542673
computability,1.269166,-1.014495,-3.097048
orthoplex,0.41332,0.363423,-3.848108
ergodic,1.869785,-0.902947,-2.951355
noncommutative,1.555139,-0.518188,-3.058459
commutator,1.944156,0.046868,-2.447787
constructible,1.585846,-0.5495,-3.274442
supremum,1.305275,-0.253483,-3.327263
Archimede,0.951024,0.233741,-2.180972
formalism,1.739765,-1.315347,-1.801191
inductive,2.464466,-0.725194,-1.509029
Noether,0.474377,-1.07446,-3.19719
hypergraph,2.283812,0.151046,-3.190821
identification,1.898847,-0.396112,0.923826
tetrahedral,2.823748,0.536846,-2.045585
heuristic,2.736749,-1.64179,-1.295834
Kleene,0.700306,-0.657846,-3.518011
membership,0.664708,0.374523,1.699239
uncountable,2.052047,-0.582315,-2.692333
reflexive,1.766336,-1.684507,-1.716637
Chebyshev,1.758028,-0.625344,-3.413567
antiprism,1.137667,0.381325,-3.849445
compactness,2.373933,-0.49471,-2.199757
revolution,-0.236038,-0.398931,1.419267
spread,1.71509,-0.008756,1.690751
indeterminate,1.771685,-0.429098,-0.975208
perturbation,2.871955,-0.874564,-1.182428
numerator,2.158039,0.162005,-1.997553
pullback,1.436148,-0.123159,-3.200258
brownian,1.914248,-0.807529,-2.468907
Shannon,-1.586695,-0.904108,0.488822
mesh,2.583504,0.017648,-0.61517
rotational,2.425563,0.272945,-0.842593
asymptotically,2.904519,-0.398742,-1.838985
algorithmic,2.263746,-0.795817,-1.587864
invariance,2.374772,-0.778996,-1.985168
quadrature,2.435482,0.09107,-2.792929
Zermelo,0.542988,-1.460213,-3.613487
coset,1.697467,0.513656,-3.472531
intuitionistic,1.491699,-1.213398,-3.636521
piecewise,2.711757,-0.345614,-2.706207
significantly,2.365892,0.196544,1.807202
conjugacy,2.080335,-0.314998,-3.183014
exponentiation,2.522652,0.267903,-3.155496
variational,2.137237,-0.967745,-2.659763
Bayes,0.817731,-0.996043,-2.326525
orientable,2.19852,1.06529,-3.47396
Scott,-2.183918,-1.286199,1.689314
replacement,0.539685,0.135278,1.393816
hypercube,1.749842,-0.073135,-2.824727
Liouville,1.412233,-0.94171,-3.499777
bijective,2.355902,0.057054,-3.122289
complementary,2.383376,-0.488604,0.059734
cotangent,2.783257,-0.132224,-3.652639
Schwarz,-1.570026,-0.325329,-1.082964
conjugation,2.179545,-0.68465,-1.394534
Hermite,0.990208,0.325254,-3.308517
hypersurface,2.427165,-0.550285,-2.999256
perimeter,1.675644,1.472436,0.741264
homological,1.685509,-0.970469,-3.485139
threshold,2.322133,0.166262,0.557656
truncation,1.920752,0.572305,-1.761952
modal,1.971784,-0.908354,-1.280641
Zariski,0.976177,-0.336361,-3.783672
incomplete,1.00215,-0.174402,0.527777
Lipschitz,0.300401,-0.776317,-3.674034
moduli,1.401334,0.045239,-3.523938
ellipsoid,2.07424,0.466711,-2.243071
rhombic,2.019686,0.265004,-3.339266
Ramsey,-1.514896,-0.561524,0.363695
acyclic,2.460591,-0.309232,-2.450733
atlas,0.008623,0.629564,0.188763
adjacency,2.181768,0.091834,-2.237866
indicator,2.821466,0.065081,0.69355
twenty,0.021031,0.048549,2.091984
chaos,0.687492,-1.667272,0.486541
concave,3.026058,0.306606,-1.051735
undecidable,1.895758,-1.440562,-2.945214
submodule,2.24991,0.540938,-3.395323
Wilson,-1.942237,-0.970304,1.797985
isometric,2.048446,-0.485253,-1.956999
automorphic,1.481423,0.176841,-3.342983
reciprocity,1.796224,-0.792931,-1.053635
enumeration,1.702717,0.430818,-1.584723
scaling,2.841484,-0.520917,-0.986584
martingale,1.553147,-0.705683,-3.133921
conversion,1.53651,0.582246,1.052346
deduction,2.134077,0.065902,-0.324013
invert,2.107613,0.089763,-0.589827
provable,2.054879,-1.14781,-2.468338
Baire,-0.075915,-0.549372,-3.399742
seminorm,1.676775,-0.492109,-4.050142
Sobolev,-0.306425,-0.221621,-3.255346
diverge,1.696166,0.427412,-0.024933
reducible,2.549504,-1.496916,-2.178121
Riesz,0.713876,-1.130361,-3.639123
metrizable,3.080092,-0.57847,-3.779383
penrose,-0.902132,-0.504444,-1.318796
centroid,2.13346,0.425491,-2.468528
curved,2.812096,0.109111,-0.320857
forest,0.408745,0.866518,1.991966
isolated,1.936594,0.248068,1.041069
Schmidt,-1.57827,-0.375393,-0.053735
ultrafilter,0.771857,-0.012089,-4.209729
primality,0.952465,-0.90221,-3.909218
continuation,0.689426,-0.021912,0.697994
demonstration,0.999321,-0.193874,1.402241
ternary,2.161771,0.026889,-2.025805
compactification,0.927753,-0.683923,-3.71783
cylindrical,2.777627,0.646142,-0.658545
randomness,2.314735,-1.475103,-1.815253
twelve,0.133528,0.004094,1.684287
arithmetical,2.335499,-0.659835,-2.633614
octahedral,2.338278,0.460625,-2.331529
abstraction,1.709499,-1.381549,-0.528796
leaf,1.554684,-0.010964,0.283994
stabilizer,2.779618,0.5189,-0.927253
Bourbaki,-0.55235,0.168485,-3.278495
disjunction,2.07388,-0.909475,-2.327217
trivially,2.028949,-1.098174,-2.237415
codimension,1.810781,0.456361,-3.201609
tangential,2.653965,-0.253002,-1.631521
secant,2.347963,0.247243,-3.648654
Catalan,-0.338654,0.023663,-0.269319
codomain,2.779966,1.078906,-3.22812
differentiate,2.469013,-0.925022,0.428279
