word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
operator,0.20541,-0.541859,0.718066,0.555279,-1.224585,0.070612,-0.564773,0.594072,1.617231,-0.259905,-0.179052,-0.470115,0.669222,0.022724,-0.053878,-1.142134,0.140833,1.057767,0.196083,0.006197,-1.438108,-0.071772,0.373677,-1.650905,0.341418,0.376623,0.467969
prove,0.155162,-0.952157,0.157743,0.480979,-0.129909,-0.440395,-0.127111,0.226423,-0.577614,0.316751,-0.068943,-0.910637,-0.210592,0.305499,-0.086403,-0.323108,0.01805,0.249518,0.210593,-0.298375,-0.193418,-0.597612,-0.82253,-0.476232,-1.079672,1.71386,0.802391
probability,-1.744829,-0.698733,0.177238,0.3329,-0.684557,-0.389778,1.303849,1.711198,0.554241,-0.294515,0.430898,-1.079609,0.31408,-0.141863,-0.697647,-0.172461,0.777675,-0.553861,0.537831,-0.919084,-0.627659,0.104656,0.264199,-0.897685,-0.640112,0.851602,1.845054
structure,0.426146,-0.61136,-0.172471,0.442228,-0.394079,-1.414145,0.08105,2.01707,1.782997,-0.076017,-1.044667,-0.74393,-0.00295,0.122761,0.956689,0.441793,1.225002,0.128212,-0.326303,-0.183174,1.004837,0.45888,-0.86031,-0.142257,0.323895,0.092298,0.026089
representation,-0.32628,-0.226701,-0.41453,0.390124,0.510186,-0.705045,0.95226,0.966083,0.854628,0.059481,0.178481,-1.196448,-0.500433,0.857986,0.341342,0.257616,1.687029,0.260528,0.349079,0.168118,-0.439489,-0.004944,-0.369273,-0.305597,0.866159,0.479199,0.843618
series,1.421414,0.019602,-0.292555,-0.174986,1.45605,-0.590868,-0.654913,0.118775,-0.675747,0.711022,-0.445743,0.36454,0.837684,1.091501,-0.286401,-0.238748,0.036351,-0.184068,-0.257078,-0.264887,-0.431655,-0.39426,0.897801,-1.69352,0.017073,-0.198003,0.759912
prime,1.407226,-0.337238,-0.319746,0.247664,1.179549,0.250506,0.153818,-0.612974,0.863772,-0.717176,0.263135,0.562084,-1.2967,-0.677275,-0.513594,0.228501,0.36266,0.570583,0.658608,0.899699,-1.301016,-0.286745,-0.530827,-0.139838,-0.269185,0.478576,0.856665
measure,-0.138449,-0.797973,-0.48772,-0.315625,-0.004983,-0.548546,0.857335,1.531137,1.447283,0.666017,0.392566,-0.442516,-0.649445,-0.068565,-0.437177,0.224642,-0.101136,0.721809,0.256061,-1.555339,0.476497,0.591202,-0.835522,-0.667497,-0.385081,1.035334,0.872495
equal,-0.00424,-0.602595,-0.210502,0.566135,0.380443,-0.786278,1.506105,0.141371,1.043149,0.162186,0.342611,-0.526558,0.409359,0.348591,-0.748562,0.443849,0.699348,0.535667,0.013664,-0.810936,-0.282189,0.40538,-0.699392,-0.380818,-0.399618,1.356067,0.970877
lie,1.098293,-1.0624,-0.252867,-0.341281,-0.2229,-0.70236,-0.000713,1.411951,0.057815,-0.31852,0.003655,0.13019,-0.040348,-0.23743,-0.305871,-0.74688,0.975,0.27765,-0.548827,-0.056382,0.426205,0.596884,-0.219114,0.259,-0.154683,0.872379,-1.137807
manifold,-1.914421,-0.172619,0.188253,0.324315,0.573095,0.00631,0.182247,1.047197,1.585608,-0.244549,-1.119826,-1.415274,0.746114,-0.733139,-0.403236,0.4158,0.378362,0.332581,0.427757,0.000863,0.258709,0.498373,1.374107,-0.429679,-0.409318,1.010307,-0.543811
degree,0.807953,-0.214307,-0.095052,0.282632,-0.774988,-0.395608,0.442396,0.71375,1.3493,0.455388,0.216259,-0.845724,0.232838,0.844498,-0.563101,1.003815,0.46741,0.575509,0.060122,-0.083205,1.064882,0.776759,-0.295377,0.830921,-1.077575,-0.518703,1.692245
differential,-1.62139,-0.559105,0.384034,-0.130237,-0.280899,-0.509614,0.276582,0.925434,1.499398,-0.099218,-0.67917,-1.461801,0.47052,-0.105648,-0.628748,0.607668,0.059356,0.044635,1.090634,-0.830254,0.44328,0.479293,0.540383,-0.812176,-0.093756,0.498636,1.452504
$\mathbb{C}$,0.903065,-0.750585,0.833761,1.223971,-0.192192,-0.616456,0.715417,0.574046,0.538948,-0.48435,-0.646589,-0.03466,0.56394,-0.703073,-0.998349,0.662313,-0.849734,0.188094,-0.7891,-0.992867,-0.152705,0.315008,0.637934,-0.983958,0.579029,-0.940776,0.686127
regular,1.14049,-0.205294,-0.046223,-0.359974,-0.381666,-1.410604,-0.2455,-0.896935,0.304517,0.718443,-0.025541,-0.064896,0.98911,0.402326,-0.313514,0.195042,0.408398,0.022803,-0.287597,-0.965256,-0.443888,0.081407,-0.917813,-0.314705,-0.174967,-0.105833,0.833663
second,1.995433,-1.08043,-0.431545,-0.201498,0.288848,-0.707277,0.110448,-0.524486,-0.079513,-0.141182,-0.265363,0.103992,0.718979,0.177956,-0.700249,0.470661,0.497657,-0.407978,-0.290693,-0.66108,-0.379442,0.172638,-0.360137,-0.456938,-0.419694,0.342223,0.82492
triangle,-0.137985,0.085985,0.167579,-0.188386,0.92778,-0.937232,-0.459414,0.761084,0.555214,-0.002881,-0.10604,0.035952,0.470017,-0.374545,0.581819,-0.040776,1.247055,-0.090809,0.346675,-0.485746,-0.175413,0.62766,0.312583,-0.189529,0.144617,-0.225268,-0.762176
subset,-2.130209,-0.531251,0.169937,0.486426,-0.834297,-0.797619,1.199149,0.887347,0.595649,0.204937,-0.340289,-0.228213,0.324941,0.034226,0.454547,-0.226286,1.046184,0.619353,-0.091898,-0.508134,-0.509612,0.275215,0.365697,-0.696901,0.877438,-0.094786,1.053133
circle,0.663989,0.250158,-0.421643,-0.333812,0.834728,-0.683668,-0.347875,0.759686,0.28561,-0.001119,-0.495617,-0.201681,0.0737,0.617913,0.381994,-0.49305,1.205356,0.280986,0.089329,0.036627,0.101737,0.573089,-0.131319,0.010647,-0.217637,-0.021781,-0.29559
relation,0.507368,-0.800613,0.025251,0.419671,0.339984,-0.647135,0.366565,1.032099,0.904994,-0.779527,1.029626,-0.433848,-1.341282,0.420329,0.210562,0.286059,0.798608,0.158105,0.381231,1.330655,-0.155111,-0.460649,-0.567629,0.007596,0.096485,0.808068,1.284435
positive,-0.448009,-0.130541,-0.407484,0.237977,0.599543,-1.285749,0.758575,0.875653,-0.308288,0.805057,0.656549,0.207433,0.222663,0.404948,-0.798343,0.154872,-0.064607,0.513578,0.627581,-0.123609,0.088357,0.196855,-0.235254,-0.943256,-0.483404,0.847305,1.769705
