negation,2.83299,-1.186582
contradiction,1.35055,-1.379434
bijection,3.708238,-0.197923
divergence,1.600912,-1.424341
groupoid,4.143124,1.391889
nilpotent,3.959126,0.153821
similarity,0.440658,-1.810069
stationary,1.439869,-1.996922
orthonormal,3.560018,-0.403566
spiral,1.0629,-1.43832
reciprocal,1.783249,-1.80414
overlap,0.713574,-2.064419
decompose,1.950556,-2.208151
implicit,1.893644,-2.229294
surjective,4.143054,-0.353363
covariant,3.560781,-0.464476
separation,0.26891,-2.195302
subalgebra,4.125408,0.187345
parabola,2.936325,0.660005
Russell,-2.390068,0.8352
graphic,0.024096,-1.032033
laplacian,3.563886,-0.046997
subtraction,2.078778,-0.053453
nontrivial,3.385915,-0.820192
Kepler,2.045238,0.203015
exhibit,-0.321541,-1.595138
weakly,2.365263,-1.999333
consistency,1.345938,-2.242178
neighbourhood,-0.519579,-0.334597
implication,0.637025,-2.150462
Ricci,0.416466,1.837013
diophantine,3.851772,0.329881
homeomorphism,3.793675,-0.190926
Schur,1.926253,1.416951
lagrangian,3.267731,-0.972653
ZFC,3.175078,2.052853
recursively,3.184769,-0.790085
reasoning,1.60081,-1.803083
independence,-1.477859,-0.9607
equilateral,3.099344,-0.08064
pentagonal,2.714829,-0.028833
chord,1.041652,-1.016704
subtract,1.837994,-1.442864
transcendental,2.20926,-0.374662
octahedron,3.458469,0.208116
transpose,1.843867,-0.594144
covering,1.67461,-1.739846
Tarski,3.000309,1.501465
maximize,1.312351,-3.051194
chromatic,2.110012,-0.59913
postulate,1.461982,-0.924324
rectangular,1.396358,-1.863999
trial,-1.351119,-1.079686
geometrical,2.25868,-1.521718
involution,3.083469,0.269569
Weierstrass,3.297695,1.337949
symbolic,0.71901,-1.677332
counterexample,2.695469,-0.285065
uniqueness,1.561195,-1.277391
proportion,0.397694,-2.38925
eliminate,-0.687869,-1.203574
poset,3.712496,0.88776
midpoint,1.440148,-0.664198
Pascal,0.415814,1.058151
countably,4.112168,-0.562078
hexagon,2.158172,0.013754
hypergeometric,3.982718,0.224934
atomic,0.725671,-1.417684
bias,0.990808,-2.297531
constructive,1.224463,-1.502152
significance,-0.186358,-1.818444
weighted,1.835981,-1.089484
multivariate,3.292084,-0.686893
iterative,2.690788,-1.572455
Peano,2.981134,1.488544
cryptography,2.499771,-0.541185
nonnegative,3.586427,-0.492665
Abel,-1.004407,1.420065
differentiation,1.867233,-2.289492
categorical,2.78624,-1.342612
Kolmogorov,3.091062,0.907423
minus,0.66235,-0.507927
Hardy,-1.339006,0.510626
Hadamard,3.243552,0.476225
endomorphism,4.029725,0.291226
nonempty,3.744625,-0.161041
undirected,3.611451,-0.523456
continuously,-0.146488,-1.98679
elimination,-0.182261,-1.247993
Fréchet,2.982988,1.781665
conjunction,-0.215383,-1.335229
homeomorphic,4.131921,-0.033805
discriminant,3.645121,-0.285988
Lorentz,2.41649,0.114426
axiomatic,3.112461,-0.198578
deduce,0.874175,-0.620231
jacobian,3.483525,-0.28959
supervision,-0.473661,-0.488381
polyhedral,3.789605,-0.484438
inscribe,0.717591,-0.337473
idempotent,3.792702,0.082322
Nash,-1.310144,0.587792
pentagon,0.152039,-0.336651
topologically,3.410371,-0.831219
automaton,2.572532,-0.515507
submanifold,4.125518,0.166384
corollary,2.029872,-0.542934
normally,0.097591,-2.840821
rigid,1.562942,-2.349911
norme,3.256946,0.822543
confidence,-0.359614,-1.709626
triangulation,2.605416,-0.386454
monotone,2.689828,-0.018887
diffeomorphism,3.794154,-0.657407
cumulative,1.105313,-1.597912
coprime,3.90539,0.027298
dominate,-0.690279,-1.540237
deformation,2.344853,-2.429066
unbounded,2.763945,-0.311336
pointwise,3.85833,-0.471635
spline,3.374704,-0.160426
bound,1.159585,-0.091327
analytical,1.328635,-1.347807
compass,0.729461,-0.933394
induced,2.405478,-2.007297
Serre,1.331971,1.576602
transport,-0.688997,-1.464865
distributive,2.579082,-0.41885
trigonometry,2.908529,0.32642
dihedral,2.875012,-1.073453
residual,1.729063,-2.405257
fifth,-1.625728,-0.64864
geometrically,2.802712,-1.401194
Kronecker,3.175483,1.219848
monomial,3.784884,-0.334672
posterior,2.512236,-2.035814
Pearson,-1.395122,0.890195
fibration,4.232522,1.130142
hundred,-1.312614,-1.644093
sparse,1.439018,-1.818903
logistic,0.438483,-1.278651
parabolic,2.692268,-1.27526
connected,1.041568,-1.235902
learning,0.505163,-1.873106
sequential,1.643247,-1.459838
million,-0.926413,-1.504177
parallelogram,3.258443,-0.231687
randomly,0.965646,-1.951067
monoidal,4.323725,0.020219
computability,3.397406,0.73297
orthoplex,3.42704,1.650764
ergodic,3.490802,0.081548
noncommutative,3.694306,0.392139
commutator,3.062661,-0.176382
constructible,3.561459,0.468017
supremum,3.509048,0.732403
Archimede,2.235012,0.371785
formalism,2.570516,-0.495837
inductive,2.90601,-1.315659
Noether,2.954134,1.457959
hypergraph,3.991886,-0.108644
identification,0.354384,-2.252243
tetrahedral,3.210782,-1.177104
heuristic,2.596189,-1.643009
Kleene,2.987173,1.38655
membership,-1.052284,-1.54321
uncountable,3.37911,-0.32613
reflexive,2.66873,-0.735944
Chebyshev,3.689907,0.675677
antiprism,3.999885,1.168392
compactness,3.197693,-0.817464
revolution,-1.282308,-0.726943
spread,-0.38648,-2.250423
indeterminate,1.711848,-0.806565
perturbation,2.695142,-1.818175
numerator,3.194674,-0.739349
pullback,3.492159,0.670343
brownian,3.120333,-0.293837
Shannon,-1.415218,1.098824
mesh,2.083195,-1.912695
rotational,2.075373,-1.634926
asymptotically,3.092549,-1.351538
algorithmic,2.542041,-0.999576
invariance,3.009302,-0.910661
quadrature,3.602858,-0.339079
Zermelo,3.445713,1.541007
coset,3.582568,0.790202
intuitionistic,3.807426,0.510038
piecewise,3.868505,-0.860395
significantly,-0.150899,-2.862489
conjugacy,3.89865,-0.031466
exponentiation,3.984464,-0.327708
variational,3.471068,-0.264458
Bayes,2.373187,0.69084
orientable,3.918651,0.286862
Scott,-2.621558,0.589559
replacement,-0.729779,-1.216889
hypercube,3.29321,0.142652
Liouville,3.160007,0.562296
bijective,3.82056,-0.060216
complementary,1.215257,-2.177896
cotangent,4.508782,-0.189947
