word,1,2,3,4,5,6
closure,-0.142737,0.49061,0.106049,1.813655,0.177243,-0.61087
necessary,0.212157,-0.105453,1.632311,2.495702,-0.936291,-0.917184
inner,-0.298943,0.25129,0.696662,0.587178,-0.068605,-1.917945
complement,-0.212485,-0.255565,-0.087545,1.365455,-0.824899,-0.939327
planar,0.022384,0.028229,-1.417706,0.74244,-2.449168,-1.619537
stable,-0.487244,0.322015,0.201602,1.221233,-0.576906,-1.387983
induce,0.115662,0.50243,0.617642,1.641886,-2.160816,-1.597442
Hausdorff,1.091553,0.033791,-1.287177,0.285561,-2.617501,-1.053773
cartesian,1.138504,0.32736,-0.568884,0.156778,-2.500841,-0.945374
logical,0.890043,-0.008014,0.675401,1.316206,-2.695993,0.076928
alternate,-1.261365,-0.416078,0.222623,0.280904,-0.403248,-0.748953
gaussian,0.755806,-0.222789,-0.98867,1.067538,-2.857609,-1.155632
composition,-0.461835,0.031681,1.00845,0.165725,-0.323019,-0.148723
ball,-2.419473,-0.225858,0.375287,0.238854,0.300725,-0.718642
triangular,-0.400007,-0.099497,-0.935064,0.003701,-0.593922,-3.251712
Newton,-0.79545,1.845068,-0.039478,-0.082829,0.288813,0.176154
classification,0.339492,-0.45599,-0.278913,1.261124,-0.257428,-0.305946
reflection,-0.227685,0.234553,0.963086,0.492153,-1.573216,-0.420885
differentiable,1.169919,-0.414124,-1.084229,0.368446,-2.814726,-1.472342
loop,-1.345742,-0.277608,-1.3198,1.23304,-0.398482,-1.406457
population,1.234639,-0.816693,0.252026,1.958305,2.234579,-1.736054
opposite,-1.040709,-0.044414,0.655385,-0.267103,-0.055683,-1.035422
determinant,1.333795,-0.107593,-0.298482,1.18142,-2.375573,-0.422079
intersect,-0.277423,0.556684,-2.276827,0.628038,0.73159,-1.964837
conjugate,0.860212,-0.544792,-0.695497,0.965535,-2.42408,-1.393552
modular,-0.339035,-0.10511,-1.299355,1.735819,-1.883486,-0.592962
logarithm,1.273814,-0.208091,-0.76509,0.484272,-2.496349,-0.937574
countable,1.324678,-1.186423,-1.109982,0.362248,-2.597654,-1.390071
reduction,0.265277,-0.066041,0.123194,2.890474,-0.93364,-1.051226
spectral,0.020679,-0.071635,-1.01499,1.147294,-2.281656,-1.029995
homology,1.013913,0.726044,-1.181509,0.660603,-2.308188,-0.90597
Cauchy,1.481645,0.548631,-0.883645,0.163638,-2.384438,-1.100116
Galois,1.636155,0.683771,-0.999342,0.241165,-2.473309,-0.466627
NP,0.954233,-0.066912,-1.034949,0.174762,-1.384393,0.028002
separate,-0.33417,-0.132764,0.990071,1.5997,0.597229,-1.529704
decimal,0.861887,-1.202249,-1.095288,0.584599,-1.272432,-1.003376
neumann,0.817892,0.88418,-0.344526,-0.650103,-0.735314,1.201002
trace,0.212526,0.319778,1.010765,0.806964,-0.229575,-1.170244
integration,0.761757,-0.443988,0.328184,2.71835,-1.026306,0.732617
criterion,0.567525,-0.136192,0.673075,2.219678,-1.35892,0.390762
primitive,0.373869,0.565771,0.640527,0.408814,-1.130389,-1.46246
global,-0.117441,-0.314202,0.546421,2.781612,-0.308357,0.966737
modulo,1.155112,-1.464235,-1.524301,0.587426,-2.055465,-0.946802
strategy,0.081359,-0.200914,1.39991,2.533311,-0.954874,0.464344
equality,1.200743,0.074754,1.734203,1.665712,-0.979065,0.947391
holomorphic,0.915589,0.075592,-1.570246,0.40559,-2.724933,-1.380583
infinitely,0.154673,-0.53956,-0.060848,0.269828,-2.659866,-1.820207
Gauss,1.587396,1.136144,-1.09873,-0.132209,-1.700064,-0.345512
nonzero,1.051832,-1.383779,-0.781505,0.679769,-2.68617,-1.445094
quaternion,1.112637,0.955816,-1.439935,0.20873,-2.420556,-1.077767
regression,0.864135,0.034372,-0.767929,1.249002,-2.721698,-0.39008
neighborhood,-0.139318,0.514285,0.427009,0.88908,1.161311,-0.767808
correspondence,0.952653,1.17577,1.089158,0.28541,-0.475518,0.341544
adjoint,1.540435,-0.253179,-0.902871,-0.059664,-2.351705,-0.956097
variant,-0.383759,-1.132405,-0.528307,1.146372,-0.300003,-1.155514
disjoint,0.77149,-1.035468,-1.147519,0.276779,-2.064499,-2.050396
distribute,-0.542537,-0.447888,0.396373,1.894315,-0.414668,-0.314651
evaluate,0.280823,0.055627,0.76446,2.595458,-1.511644,0.089413
additive,0.207899,0.44272,-0.871701,1.710392,-2.323653,-1.376121
unknown,-0.091701,0.022113,1.43433,-0.137854,0.783114,-0.851914
span,-0.754078,-0.196875,-0.187927,1.381539,0.61778,-1.191492
combinatorial,0.81452,0.912272,-0.727558,0.987203,-2.70319,0.046441
matroid,1.729003,0.022641,-1.467023,-0.137135,-2.747896,-1.325248
orbit,-0.367054,-0.567672,-0.840751,0.840147,-0.960219,-1.359545
cone,-0.835536,0.642501,-0.711564,0.359566,-0.55311,-2.055551
truncate,-0.349857,0.049165,-1.968721,0.094076,-0.959547,-2.162582
flat,-1.466419,0.311712,-0.086128,0.60723,0.241602,-2.476214
simplex,0.699831,1.396755,-1.903384,-0.52671,-0.646267,-0.850367
interior,-0.156412,0.129918,0.80467,0.626865,0.726248,-1.366411
arc,-0.670563,-0.266259,-0.05989,0.419206,-0.555475,-1.193209
Dirichlet,1.760704,0.580323,-1.100707,0.329151,-2.596056,-0.612862
moment,-1.441253,-0.700798,1.711915,0.172265,-1.277435,-0.400353
unitary,1.843803,0.645985,-0.819304,1.152885,-0.492866,-0.633591
iteration,-0.272277,-0.758683,-0.551843,0.880821,-1.489743,-0.212358
factorization,1.001096,0.005659,-0.777039,0.123246,-2.768634,-0.776802
split,-0.785713,-0.579749,0.36539,0.740675,0.684689,-0.568079
Poincaré,1.628896,1.17818,-0.767333,-0.283001,-1.887973,-0.155476
Poisson,1.319911,0.3595,-0.951979,-0.48256,-1.805763,-0.596792
entropy,0.612249,0.088387,-0.645333,1.02615,-2.576502,-0.476557
sufficient,0.293836,-0.051919,1.168783,2.383718,-1.02838,-1.408025
restriction,0.613934,-0.517663,0.916,2.578472,-0.421841,-0.498507
orientation,0.599899,0.141674,0.879383,1.907713,-1.466067,-0.816345
recursive,1.037104,-0.142719,-0.789142,0.911582,-2.857478,-0.538225
prior,-0.497413,0.097139,1.226169,1.490205,0.972804,-0.035238
truth,-0.382031,0.013424,2.482702,-0.122098,-1.402261,0.328488
hamiltonian,0.933229,0.63969,-0.90651,0.645333,-2.896202,-0.973458
proposition,1.045545,-0.290096,0.389501,1.120497,-1.280451,0.304858
spectrum,-0.68078,-0.130991,-0.424556,1.904888,-1.363196,-0.118687
significant,0.244433,0.210561,1.541462,2.185627,0.214912,-1.044042
duality,0.800842,0.448826,-0.28906,-0.075762,-2.76157,-0.352042
exponent,1.002132,-0.347218,0.071119,0.087991,-1.470996,0.179232
states,-0.673519,0.561246,0.884034,2.040069,2.194213,0.559882
asymptotic,0.901312,0.201573,-0.850451,1.073818,-2.480694,-0.508095
correlation,0.679947,0.241108,0.053577,1.774164,-2.33753,-0.779402
estimator,1.125025,-0.147116,-0.960159,0.323405,-2.814198,-0.767
critical,-0.789759,0.068545,1.632788,1.208368,-0.924793,0.572959
characterize,0.180999,0.497422,1.308562,0.990049,-1.347217,-1.453726
translate,0.487527,0.066462,1.486026,-0.599117,0.022372,0.288565
geodesic,1.010017,0.481798,-1.239604,0.108158,-2.127295,-1.816424
semigroup,0.999825,0.467193,-1.346523,0.161324,-2.999372,-0.868439
explicit,0.501438,-0.469376,1.526655,1.434123,-2.172186,0.050876
periodic,0.577593,0.184885,-0.204181,1.489619,-1.504867,-1.025311
singularity,0.502834,0.328602,-0.468706,0.252345,-2.397521,-0.586549
numeral,1.286587,-1.649796,-0.253381,-0.122181,-1.19358,-1.502916
measurable,1.102053,-0.896211,-0.267567,1.298463,-2.476199,-0.848289
null,0.575084,-0.809689,-0.300113,0.426261,-1.929398,-0.463954
fiber,-0.717265,0.52415,-0.887329,1.930976,-1.577233,-2.128119
tile,-0.510704,0.20531,-0.512811,0.034872,-0.637122,-2.591644
classify,0.529684,-0.141806,0.334512,1.395881,-0.094594,-1.111905
transitive,1.163917,-1.425698,-0.499717,-0.067367,-2.556765,-1.480029
restrict,0.338977,-0.125369,0.936201,2.139092,-0.191429,-1.158427
Laplace,1.516651,0.665744,-0.890154,-0.414819,-1.975946,-0.66072
differ,0.235658,-0.263563,1.165929,1.473868,-1.093613,-1.460658
multiplicative,1.108614,-0.930205,-0.965255,0.682221,-2.729388,-0.833816
round,-2.346,-1.378828,-0.098039,0.176119,1.571641,-0.162606
tetrahedron,0.256793,-0.116626,-1.747631,-0.484197,-1.815852,-1.983936
expand,-0.255489,0.195474,0.816078,1.909511,0.747573,-0.607093
Cantor,0.511443,1.037414,0.110045,-0.927591,-1.110561,0.787039
Borel,1.277676,0.290597,-1.009449,-0.902975,-1.962167,-0.199142
Fermat,1.478704,0.581447,-0.859613,-0.913509,-2.19416,-0.600799
nonlinear,0.536964,0.57616,-0.621324,1.383687,-2.922241,0.179773
Markov,1.420088,-0.548489,-0.687195,-0.154725,-2.015473,0.595681
torus,0.4023,0.259822,-1.710178,-0.019211,-2.23471,-1.566864
dynamical,1.30708,0.880022,-0.643326,1.139988,-2.308915,-0.164113
compound,0.123353,0.304452,-0.223032,1.492605,-1.129743,-1.912708
height,-0.879233,-0.169973,-0.080884,1.039724,0.821837,-2.17876
adjacent,-0.309069,0.883115,-0.423684,1.204705,1.672562,-2.128195
comparison,-0.283076,-0.671965,0.61504,1.756693,-1.160379,-0.37909
paradox,0.427059,0.525753,0.48305,0.211008,-2.060377,0.281906
dependent,0.788324,-0.038571,0.477652,2.322795,-1.176552,-1.455127
log,-0.907305,0.32446,-0.477053,1.324626,0.042341,-1.388776
$\mathbb{zeta}$,0.990773,-0.239845,-0.919323,-0.363733,-0.721523,0.205942
fit,-1.343635,-0.422236,0.055888,1.282015,-0.466466,-1.605921
cardinality,1.335132,-1.247142,-0.910849,0.121193,-2.254974,-1.272936
coloring,-0.554143,0.159348,-0.290062,-0.133626,-2.141841,-1.338523
polar,-0.045993,0.319887,-0.548353,0.657747,-0.546981,-1.139795
uniformly,0.297547,-0.376931,0.022844,0.391993,-1.989473,-2.070766
Weyl,1.018011,1.495451,-0.971715,-0.440242,-2.597826,-0.372037
tend,-0.1896,-0.014385,1.72762,1.375365,-1.115723,-1.841727
symplectic,1.319283,1.141832,-1.551208,0.299976,-2.829136,-0.916009
combinatoric,1.667175,1.488565,-0.900481,0.843637,-2.791358,0.397873
induction,-0.456603,0.229532,-0.543413,1.409348,-1.600399,0.008502
Lebesgue,1.848752,-0.334799,-0.713868,-0.246506,-2.309057,-0.924023
perpendicular,-0.375648,-0.011058,-0.793686,0.358002,-0.779458,-3.183579
decrease,0.190435,-0.468885,0.214191,2.832442,-0.787094,-2.055686
binomial,1.795141,0.887909,-0.99891,-0.060377,-1.160317,-1.122899
net,-1.040728,-0.956026,-0.315445,1.724828,-0.055371,-0.317361
dense,-0.512771,0.235742,0.142765,0.930323,-0.746011,-3.391942
integrable,0.9969,-0.003142,-0.969093,0.447237,-2.938168,-0.88143
outcome,0.46992,-0.044811,1.462113,2.299286,-1.536605,0.152865
conditional,0.716673,-0.782527,0.122402,1.254536,-1.813338,0.270819
quadrilateral,1.382338,-0.108793,-1.891862,-0.541948,-1.505196,-2.017268
injective,1.223012,-1.060896,-1.164021,0.302331,-2.734513,-1.188406
gradient,0.185781,-0.380144,-0.921855,1.690994,-1.531964,-2.320064
Gödel,1.481537,1.196332,-0.39266,-0.137257,-2.304441,0.539348
invertible,1.397155,-1.161211,-1.140088,0.297254,-2.459278,-1.312563
middle,-0.35705,0.356488,1.163344,0.689213,1.332358,-1.089887
inclusion,-0.008948,-0.058527,1.008298,1.564055,-1.029276,0.056548
identical,-0.443554,-0.469059,0.319641,0.84928,-0.809081,-1.250818
vary,-0.195126,-0.583003,0.764556,2.14896,-0.606458,-2.139938
transition,-0.157768,-0.163164,0.362577,1.799797,-0.594491,-0.553832
eight,-1.397623,-0.499374,0.719851,0.969612,1.435331,-0.818804
likelihood,0.718614,-0.312322,0.588209,1.681052,-2.133797,-0.782837
deviation,0.590946,-0.344114,-0.33287,1.215298,-1.698444,-1.314347
infinitesimal,1.341769,0.211135,-1.075477,0.499855,-2.581382,-0.897604
straight,-2.42842,-0.875802,0.241131,0.263929,0.098601,-1.432563
strongly,0.300526,0.340285,1.598272,0.855254,-0.857759,-1.23746
fractal,0.388949,0.451111,-1.082554,0.011977,-2.533722,-0.30806
grow,-0.774937,0.259588,1.571028,0.930694,0.729973,-1.082445
generating,0.37745,0.725675,-1.519995,1.629604,-0.701061,-0.680386
conic,0.867792,0.481279,-1.462549,-0.241633,-2.157269,-1.985549
independently,0.028315,0.14247,0.71463,1.141538,-0.747537,-0.180673
remainder,-0.524827,-0.181801,0.383753,0.966329,1.232064,-0.926058
sampling,-0.451852,-0.004266,-0.612221,1.396204,-2.303905,-0.548042
Jordan,-1.168312,0.533415,0.614914,-0.189356,0.916206,0.907152
rectangle,-0.211447,-0.645726,-1.242758,-0.096829,-1.177088,-2.666595
monoid,1.511162,0.129831,-1.181024,0.058657,-2.622186,-1.154977
derivation,1.173922,0.07492,0.050668,0.518419,-1.914013,-1.113753
conformal,1.094716,0.545146,-1.30745,0.405354,-2.773418,-1.021145
exterior,-0.710896,0.287517,-0.1229,0.497482,-0.095622,-2.446858
growth,0.281136,0.491274,0.699446,2.743988,-0.287505,-1.180716
inference,1.209627,0.523359,0.568788,1.262346,-2.873348,0.139949
isometry,1.765625,-0.339782,-1.174185,0.473266,-2.424357,-1.510892
definite,0.870217,-0.792734,0.820617,0.63501,-1.924934,-1.05471
fractional,0.694372,0.083816,-1.358246,0.972924,-1.944328,-1.159023
rotate,-1.293187,-0.430894,-0.62553,1.283065,-1.144136,-1.981537
seven,-1.285577,-0.433244,1.150366,0.696152,1.404794,-0.665093
associative,0.917029,-0.361377,-0.797079,0.72167,-2.619289,-0.497725
universe,-0.94016,-0.680937,1.115706,0.051614,-1.119617,-0.054946
hierarchy,1.66454,0.007169,0.996592,1.096051,-0.80905,-0.464331
subgraph,1.287314,-0.456625,-1.27911,-0.392851,-2.463985,-2.190674
sentence,0.145205,-0.548121,1.856182,0.506197,-0.364384,0.356488
pole,-0.705169,-0.817246,0.117164,0.202475,0.550369,-1.057167
bayesian,1.235628,0.520599,-0.46423,1.178458,-2.914067,0.400767
sine,0.916688,-0.814031,-0.915978,-0.481314,-1.413306,-0.541897
simplify,0.567599,-0.998052,0.116538,1.353716,-1.480906,-0.572586
degenerate,0.745462,-0.291534,-0.011721,-0.064298,-1.568752,-1.396456
fold,-1.167007,-0.039726,-0.291194,1.018345,-0.336119,-1.743759
circular,-0.334192,0.039787,-0.334404,0.791242,-0.270237,-2.729668
Taylor,-2.097336,1.56359,0.799847,-0.176679,0.746497,1.041215
minimize,0.066088,0.018472,0.368179,2.49993,-2.008462,-1.643068
characterization,-0.237669,0.687511,0.484416,0.837245,-2.585724,-0.191106
Euclid,1.114508,1.182863,-1.061282,-0.137575,-0.759814,-0.651763
Leibniz,2.233414,1.323119,-0.113324,-0.305725,-1.423156,0.849988
demonstrate,0.027301,0.37658,1.414183,1.615276,-1.146279,-0.502501
stability,0.597946,0.010521,0.472342,2.261648,-1.481428,-0.94018
skew,0.615871,-0.215158,-0.983988,0.11942,-2.03661,-1.483115
imaginary,-0.120374,-0.176094,0.783349,-0.3223,-1.636393,-0.505593
plot,-1.366476,-0.386324,2.049135,-0.631253,-0.278979,0.100861
predicate,1.449649,-0.798443,0.20068,0.540195,-2.606937,-0.59786
resolution,1.15002,-0.435995,0.033057,1.684816,0.027587,-0.354146
proportional,0.96214,-0.576817,-0.624444,1.906855,-1.250884,-0.784944
digital,-1.19794,-0.50756,0.087157,2.033272,-0.706276,0.919444
residue,0.435462,-0.136866,-1.366652,1.462168,-1.331861,-2.043759
cluster,0.073491,-0.20754,-0.566875,1.63766,-0.588222,-1.541715
Grothendieck,1.77637,1.202647,-1.246085,-0.661364,-2.380712,-0.435022
trigonometric,1.747143,0.12555,-0.940257,0.519715,-2.860361,-0.921036
diameter,-1.113092,-0.997997,-1.378779,1.22173,-0.099857,-3.229678
Bernoulli,1.433834,1.000606,-0.754366,-0.363622,-1.90675,-0.478398
modulus,0.748629,0.393941,-1.240855,0.390596,-2.111253,-1.514272
estimation,0.838676,-0.146913,-0.431927,1.654263,-2.127935,-0.400715
hermitian,1.443569,-0.364697,-1.122515,0.127471,-2.886014,-1.64682
ordering,1.00042,-0.73968,-0.202934,1.173751,-2.383953,-0.824438
eigenvector,1.595411,-1.420213,-0.996288,0.109334,-2.466963,-0.972755
nine,-1.384819,-0.486168,0.807382,0.729358,1.339123,-0.546698
Erdős,1.31917,0.371131,-1.096781,-0.949452,-2.226727,0.372371
inversion,0.192999,-0.229397,-0.610641,0.748486,-1.985944,-1.270261
vertical,-1.203062,-0.562577,-0.534651,1.334215,-0.719258,-2.566821
computable,1.730032,0.023561,-0.85085,0.315228,-2.937477,-0.77211
Church,0.634322,1.253039,1.987127,0.236697,2.542782,-0.899914
continuity,0.184614,0.042201,1.089422,0.889291,-1.3987,-0.112557
Cartan,1.61317,1.396746,-1.096356,-0.499257,-2.286945,-0.683887
fourth,-1.42411,-0.82349,0.825909,0.367349,1.388255,-0.032123
interaction,0.035691,0.517156,0.778194,2.335824,-2.06298,-0.699248
embed,-0.044321,-0.668375,-0.916634,1.861706,-2.324578,0.234681
Conway,-1.233235,1.604418,-0.296772,-0.450135,0.245627,0.459291
valuation,1.147418,0.358551,-0.705885,2.000218,-1.174732,0.019723
chart,-2.744072,-0.900429,0.519953,0.011016,-0.226412,0.365376
internal,0.257715,-0.271552,0.807325,2.253905,-0.556757,-0.981257
separable,1.29074,-0.743256,-0.874346,0.29738,-2.617172,-1.289822
coincide,0.056766,-0.608885,0.541831,0.911039,0.05052,-0.529796
loss,-0.818934,-0.753147,0.535725,1.601072,0.531152,-0.710634
arrow,-1.186538,-0.468184,0.10899,-0.142883,-0.127245,-1.054063
orient,0.014484,-0.182812,0.274889,1.440279,-0.595495,-0.131346
pythagorean,1.61218,-0.401509,-0.352143,-0.698035,-2.071957,-1.070069
convolution,0.978401,-0.291324,-1.285078,0.810773,-2.879735,-0.850269
Dirac,0.749932,1.258228,-1.114621,0.358247,-2.601539,-0.112945
Minkowski,0.973157,0.870353,-0.992372,-0.453142,-2.216354,-0.167861
denominator,1.001641,-1.581741,-0.681014,0.436756,-2.45225,-1.148089
centre,0.038125,0.331707,0.383386,1.493957,1.684099,-0.02825
Lagrange,0.998956,1.466803,-1.430613,-0.124605,-0.669521,-0.500856
hull,-1.19969,1.006374,-0.642897,0.708116,0.970729,-1.156341
bipartite,1.112169,-1.089475,-1.512162,-0.024143,-2.525242,-1.127999
linearly,0.592671,-1.386007,-0.746464,0.988831,-2.366298,-1.845822
outer,-0.974162,0.119521,0.031657,0.602449,0.023028,-2.905092
interpolation,0.028213,0.330869,-0.700658,-0.08172,-2.726079,-0.779868
dot,-1.238868,0.043805,-0.235536,0.32164,-0.672314,-1.315714
simulation,-0.575817,-0.102863,-0.388029,2.3095,-1.904528,0.323075
congruence,1.457801,-0.464873,-1.208534,0.136947,-2.919143,-0.937795
summation,0.793755,-0.266624,-0.636167,0.282504,-2.65919,-0.513414
substitute,-0.7314,-0.640943,0.006362,0.293869,-0.064807,0.110688
width,-0.808405,-1.078644,-1.237002,1.317314,-0.375729,-3.000382
Klein,-0.546889,0.969392,0.159915,-0.663224,-0.327332,1.398914
semisimple,1.09398,-0.055961,-1.511768,-0.300836,-3.15415,-1.000284
congruent,1.03283,-1.32417,-0.70404,-0.268608,-2.262994,-1.538441
converse,-0.091868,0.64266,0.30883,-0.320312,-1.235252,-0.206434
torsion,0.349106,0.04019,-1.16058,0.09449,-2.453613,-1.657694
clique,1.217993,-1.138074,0.112252,-0.594452,-1.207448,-0.507322
divisible,0.896332,-1.684314,-1.152972,-0.023408,-1.72033,-1.197507
compose,-0.597959,-0.373587,1.210265,-0.199456,0.223415,-0.442741
honeycombs,0.790753,0.813013,-2.977092,-0.525385,-1.720144,-0.494465
median,0.280158,-1.201775,-1.477952,1.449193,0.080209,-2.046134
predict,-0.085358,0.08686,0.53533,1.571638,-1.525007,-0.507503
Möbius,0.915115,0.445643,-1.515809,-0.341416,-2.273561,-0.485235
simplicial,1.23946,0.418324,-1.466313,0.024833,-2.65626,-1.249437
Jacobi,0.706493,1.160809,-0.572552,-0.850645,-1.376715,0.350376
embedding,0.696087,-0.066665,-1.197507,0.294229,-2.71402,-1.700395
integrate,-0.016529,-0.345032,-0.012309,2.821232,-0.604093,0.032207
decide,-0.949672,-0.380672,1.958214,0.427309,0.627584,0.399839
cosine,1.19024,-0.545153,-1.090544,0.113832,-2.713739,-0.97856
hexagonal,-0.42215,-0.043038,-1.66637,-0.217842,-1.18101,-2.809702
joint,-0.057934,0.077579,0.399443,2.037119,0.588344,0.003557
algebraically,1.114841,-0.497774,-0.911157,0.392305,-2.803918,-1.042423
convergent,1.271807,-0.015336,-0.490646,0.441476,-2.135677,-1.638109
propositional,1.753247,-0.125524,-0.156492,0.466131,-3.321477,-0.329627
solvable,1.048521,-0.648845,-0.712786,-0.080894,-3.154597,-1.031957
commute,0.511191,0.038266,-0.722966,0.859973,-0.242958,-0.629162
dodecahedron,0.873482,-0.036447,-2.187984,-1.466282,-2.012872,-2.6916
substitution,0.39774,-0.596567,-0.326713,1.065741,-1.782455,-0.605194
deterministic,0.848928,-0.376086,-0.349262,1.224395,-3.11248,-0.390931
data,0.071711,-0.396257,-0.912084,2.588004,-1.041102,0.54079
Hodge,-1.058253,1.588706,-0.104508,-0.502942,-0.128089,0.73893
tessellation,0.35922,0.944126,-1.984629,-0.551276,-2.369143,-1.276607
covariance,1.302325,-0.571207,-1.269836,0.851233,-3.14441,-0.752642
bilinear,1.200922,-0.493336,-1.235895,0.297384,-3.045309,-1.277733
Fibonacci,1.375008,-0.416744,-1.243714,-0.445073,-2.239497,-0.770788
Frobenius,1.86182,0.621138,-1.256281,-0.182343,-2.216132,-0.463627
Peirce,1.041479,2.121383,-0.488997,-0.508063,-1.489416,0.7812
Cayley,0.948253,1.835268,-1.282594,-0.545501,-1.638929,-0.897081
evaluation,0.373493,0.232243,0.377855,2.862164,-1.205468,0.689028
irrational,0.922267,-0.545003,1.119905,0.064769,-2.88328,-0.399932
composite,-0.549841,0.15737,-0.936144,1.493547,-0.663269,-1.301059
noise,-1.559862,-0.379827,0.389813,1.207236,-1.889726,-0.965682
Hamilton,-1.522248,1.703068,0.455682,-0.033112,1.553749,0.580132
walk,-2.164493,-0.241546,1.1201,-0.073117,0.46614,-0.871232
recursion,1.097053,0.153674,-0.678082,0.642277,-2.828461,-0.500255
likely,0.073698,0.119969,1.940626,1.228193,-0.192743,-1.771432
radical,0.876304,0.397094,1.551323,0.729981,-0.521976,0.189615
slope,-0.338946,0.289628,-0.266006,0.812844,0.674651,-3.274858
cylinder,-1.348571,-0.548248,-1.784198,1.181663,-0.294196,-2.089766
multiplicity,1.013436,-0.277835,-0.27952,0.406241,-2.505226,-0.556552
computing,0.211848,0.111398,-0.652709,2.684164,-1.69509,1.451363
expectation,-0.209383,-0.370909,1.574456,1.468905,-1.517617,0.092119
factorial,0.742887,-1.089616,-1.436185,0.205673,-2.48031,-0.453514
recurrence,0.801098,-0.025101,-0.091163,0.765403,-2.1513,-1.004165
lambda,0.971934,-0.19209,-1.165279,0.526634,-1.191106,0.977979
neighbor,-0.186258,0.192901,1.19156,0.058181,0.376866,-0.714697
hyperplane,0.699728,-0.129964,-1.764407,0.30641,-2.220186,-1.992024
quantifier,1.838453,-0.813397,-0.607021,-0.079624,-2.973547,-0.92403
signature,-0.866009,-0.35591,0.44064,0.827172,-0.951344,-0.15098
mode,-1.055284,-1.318353,0.169556,1.655841,-1.635328,-0.607877
logarithmic,0.708219,-0.443641,-1.111098,0.820938,-2.629518,-1.011718
tuple,0.928425,-1.028627,-1.214936,0.212487,-2.191278,-0.68888
transfer,-0.127207,-0.186613,0.178841,1.774139,1.109417,-0.251848
accuracy,-0.055615,-0.561295,0.15063,1.821432,-1.847335,-0.645293
depth,-0.849321,-0.424802,0.110602,1.653462,-0.504139,-1.640158
pyramid,-0.337232,-0.430129,-0.225501,-0.093484,-0.085294,-1.484521
equip,-0.787925,-0.777746,-0.969749,1.805229,0.203639,-1.492189
Hopf,1.38937,1.314305,-1.473348,-0.742187,-2.310955,-0.306644
noetherian,1.049103,0.115892,-1.635343,0.398075,-3.166541,-0.629847
continuum,0.541577,0.61125,-0.047382,0.477123,-1.678454,0.140829
angular,-0.032974,-0.424556,-0.667914,0.955954,-2.116271,-2.443275
Legendre,1.263572,1.052542,-1.18472,-0.979132,-2.118704,-0.247335
probabilistic,1.079553,0.384295,-0.396233,1.421824,-3.141239,0.471641
archimedean,0.888397,0.676731,-1.598142,-0.542437,-2.235329,-0.917018
normalize,1.283337,-1.407865,-0.124468,1.221953,-2.107939,-0.539744
parametric,0.429379,0.115813,-1.063062,1.356411,-2.962245,-0.415463
facet,0.215262,0.086493,-0.215097,0.420656,-1.769738,-1.060392
completeness,1.459549,-0.041919,-0.110949,0.543601,-2.724756,-0.256081
Weil,0.593518,1.004848,-0.454183,-1.073027,-0.979689,0.908701
descent,0.729555,-0.354132,1.15927,0.299019,1.64941,0.780824
ellipse,0.63577,-0.210345,-1.537949,-0.299733,-1.626796,-1.753685
precision,-0.417282,-0.304851,-0.563431,1.869797,-1.633318,-0.52022
Ramanujan,1.666781,0.587152,-0.727548,-0.749827,-1.896409,0.858776
icosahedron,0.541612,0.327599,-2.178926,-1.243788,-1.612074,-2.388085
Dedekind,1.724493,1.014823,-1.246866,-0.542859,-2.663789,-0.240987
hyperbola,1.522774,-0.052164,-1.968895,-0.968793,-1.832396,-1.51479
negation,1.437284,-1.276789,0.143085,0.160986,-2.712335,-0.573043
contradiction,1.130593,-0.175388,1.775373,0.302818,-2.183413,-0.134595
bijection,1.900001,-0.82663,-1.230965,0.574115,-2.022371,-1.303735
divergence,1.080679,0.370887,-0.222372,0.821318,-1.511845,-1.217
groupoid,0.910049,0.9639,-1.762372,-0.269545,-2.671371,-1.252453
nilpotent,1.109474,-0.314865,-1.619558,0.068538,-2.762852,-1.54172
similarity,0.234767,0.184514,1.302049,0.548023,-1.374702,-0.925026
stationary,-0.488607,0.039045,-0.786001,1.453445,-1.288226,-1.914778
orthonormal,1.439136,-0.578602,-1.323194,0.30094,-2.647247,-1.063902
spiral,-0.777189,-0.016658,-0.238393,-0.014625,-1.078253,-2.281493
reciprocal,1.419226,-0.534288,0.094224,1.423617,-1.888966,-0.393654
overlap,0.187767,0.062244,-0.158525,1.445984,-0.555759,-1.863771
decompose,0.03781,0.377076,-0.459801,0.844861,-2.060773,-2.580837
implicit,1.096004,-0.311045,1.063415,1.277588,-2.766843,-0.106921
surjective,1.739022,-1.274741,-1.3439,0.286199,-2.468254,-1.734859
covariant,1.620702,0.332211,-1.322619,0.3675,-2.57487,-1.204066
separation,0.439148,0.183047,0.774213,1.542207,-0.950096,-0.985693
subalgebra,1.108712,0.313155,-1.397048,-0.462585,-2.753055,-1.48984
parabola,0.896203,-0.447293,-1.537418,-0.899193,-1.994811,-1.231353
Russell,-1.745679,1.914764,0.785538,-0.470871,0.691481,1.075216
graphic,-1.189005,-0.593776,0.141609,0.898497,-1.247966,0.822664
laplacian,1.169175,-0.322281,-1.495571,0.238014,-2.940329,-1.156637
subtraction,-0.123101,-0.839111,-1.616483,0.863677,-1.911807,0.254893
nontrivial,1.203868,-0.487327,-0.866261,0.418206,-2.948369,-1.640382
Kepler,0.898638,0.243401,-1.488914,-0.433859,-1.292617,-0.68136
